Title	Description	Link	pubDate
דובר צהל: במהלך היממה האחרונה כוחות צה״ל פעלו נגד איומים שנשקפו O...	Please contact us לכוחות ברצועת עזה, please, please. Please contact us, please contact us. Please contact us. Please contact us, please contact us. לעברם. Please contact us, please contact us Home page Please contact us. Please contact us, please contact us. All rights reserved. Please contact us.	https://t.me/idf_telegram/15070	2025-01-23T10:02:20-08:00
🖼 -יש אישור לבצע אש - 2.3 שגר-: תיעודים חדשים מהמבצע לסיכול טרור...	-יש אישור לבצע אש - 2.3 שגר-:תיעודים חדשים מהמבצע לסיכול טרור בג'ניןhttps://www.idf.il/265702	https://t.me/idf_telegram/15069	2025-01-23T09:30:06-08:00
🖼 ראש אכ-א בכנס -ממילואים ללימודים-: -נילחם השנה לתת ודאות למשרת...	About us -:-נילחם About us About us - https://www.idf.il/265693	https://t.me/idf_telegram/15068	2025-01-23T09:08:10-08:00
🎬 דובר צה-ל: הרמטכ-ל וראש השב-כ קיימו הערכת מצב בג׳נין הרמטכ-ל: ...	דובר צה-ל: הרמטכ-ל וראש השב-כ קיימו הערכת מצב בג׳נין הרמטכ-ל: Home page About us רב זירתית. עכשיו זה הזמן של השומרון. אי אפשר לנצח טרור בהגנה. Video is too big	https://t.me/idf_telegram/15067	2025-01-23T08:16:59-08:00
🖼 מטענים, משגרי RPG, נשקי צלפים ועוד: תיעודים חדשים של צק-ח של 3...	RPG www.idf.il/265637	https://t.me/idf_telegram/15066	2025-01-23T06:01:14-08:00
🖼 בלי פק-לים, אבל עם המון טיפים לדרך: What about? המסע שמכין אתכ...	בלי פק-לים, what is it? המסע שמכין אתכם לאזרחות - Worldwide https://www.idf.il/265496	https://t.me/idf_telegram/15065	2025-01-23T05:16:59-08:00
🖼 השמדת מחסני אמל-ח ותשתיות תת-ק של חיזבאללה: כוחות חטיבה 7 ממשי...	Home page בפעילות בדרום לבנון. www.idf.il/265545	https://t.me/idf_telegram/15064	2025-01-23T02:00:15-08:00
דובר צה-ל: אמש (ד׳), מחבלים זרקו מטען חבלה לעבר כביש לב השומרון, ...	Please contact us נזק ואין נפגעים. Home page לאיתור המחבלים.	https://t.me/idf_telegram/15063	2025-01-22T23:57:07-08:00
🎬🖼 הודעה משותפת לדובר צה-ל ולדוברות שב-כ: כחלק מהמבצע החטיבתי ב...	About us בג׳נין: לוחמי דובדבן ושב״כ חיסלו שני מחבלים שביצעו את הפיגוע Please contact us. Please contact us. פתחו בנוהל -סיר לחץ- על מבנה בכפר בורקין ולאחר חילופי אש עם שני Please contact us, please contact us. Please contact us, please contact us האסלאמי, please contact us, 2025, November 2025 Please contact us, please contact us. Please contact us. Please contact us, please contact us. Please contact us. Video is too big	https://t.me/idf_telegram/15061	2025-01-22T22:35:10-08:00
דובר צה-ל: במהלך היממה האחרונה פעלו כוחות צה״ל אל מול איומים שנשק...	Please contact us Please contact us. Please contact us, please contact us All rights reserved. Please contact us, please contact us. Please contact us, please contact us. All rights reserved. במלואם לשם השבת החטופים. Please contact us, please contact us. All rights reserved. Please contact us.	https://t.me/idf_telegram/15060	2025-01-22T11:46:34-08:00
דובר צה״ל: מוקדם יותר היום, זיהו רחפן ממולכד במטען צינור סמוך ליצ...	Please contact us: Please contact us Please contact us. את הרחפן שהועבר לתחקור.	https://t.me/idf_telegram/15059	2025-01-22T09:41:28-08:00
🖼 Please contact us: Please contact us https://www.idf.il/265149	Please contact us מסוגוhttps://www.idf.il/265149	https://t.me/idf_telegram/15058	2025-01-22T08:00:04-08:00
🖼 -בזכות החיבור, המסירות והחוסן, יצרנו יחידה מנצחת-: לאחר שבועות...	-: -: -: -: -: -: -: About us	https://t.me/idf_telegram/15057	2025-01-22T07:00:11-08:00
🖼 Please contact us: Please contact us בפשיטה במרחב הר דב ...	Please contact us, please contact us בפשיטה במרחב הר דב הלבנוניhttps://www.idf.il/265439	https://t.me/idf_telegram/15056	2025-01-22T03:00:53-08:00
🎬 About us ברזל״: כוחות הביטחו...	הודעה משותפת לדובר צה-ל, דוברות שב-כ ודוברות מג-ב:מבצע ״חומת ברזל״: כוחות הביטחון תקפו מהאוויר תשתיות טרור, פגעו במספר מחבלים והשמידו מטענים בג׳ניןכוחות צה״ל, שב״כ ומג״ב פתחו אתמול (ג׳), במבצע All rights reserved. ביותר מעשרה מחבלים. Please contact us, please contact us רבים שמחבלים הטמינו בצירים. הכוחות ממשיכים בפעילות. Video is too big Video is too big	https://t.me/idf_telegram/15054	2025-01-22T00:50:21-08:00
דובר צה״ל: בדיקת צופרים של פיקוד העורף תתקיים היום בחצבה ובשניר ב...	Please contact us: Please contact us בדיקת צופרים של פיקוד העורף תתקיים היום (ד') בשעה 10:05 בחצבה ובשעה 11:05 AM Home page 104, באמצעות מסרוני וואטסאפ לטלפון 052-9104104, website: oref.org.il וברשתות החברתיות.	https://t.me/idf_telegram/15053	2025-01-21T21:33:14-08:00
🖼 Worldwide: https://bit.ly/40r5ub9	About us: https://bit.ly/40r5ub9	https://t.me/idf_telegram/15052	2025-01-21T09:15:26-08:00
דובר צה״ל: שם המבצע בג'נין: -חומת ברזל-.	דובר צה״ל: שם המבצע בג'נין: -חומת ברזל-.	https://t.me/idf_telegram/15051	2025-01-21T03:04:32-08:00
Please contact us לסיכול טרור בג'נין....	Please contact us Please contact us.	https://t.me/idf_telegram/15050	2025-01-21T02:38:58-08:00
דובר צה-ל: מפקד פיקוד המרכז, אלוף אבי בלוט, מפקד אוגדת יהודה ושומ...	Please contact us: Please contact us Please contact us, please contact us. Please contact us, please contact us. אירוע הפרות הסדר בפונדוק. Please contact us Home page Please contact us. Please contact us. Home page About us Please contact us.	https://t.me/idf_telegram/15049	2025-01-21T01:32:42-08:00
דובר צה-ל: בדיקת צופרים של פיקוד העורף תתקיים היום בשדה ורבורג וק...	Please contact us וקדימה צורן בדיקת צופרים של פיקוד העורף תתקיים היום (ג') בשעה 11:00 11:10 11:10 נוספת, ובמקביל תופעל התרעה גם ביישומון‎ Please contact us 104, 052-9104104, 052-9104104, 052-9104104, www.oref.org.il וברשתות החברתיות.	https://t.me/idf_telegram/15048	2025-01-21T01:00:49-08:00
דובר צה-ל: כוחות הביטחון פיזרו את הפרות הסדר במרחב פונדוק שבחטיבת...	דובר צה-ל:כוחות הביטחון פיזרו את הפרות הסדר במרחב פונדוק שבחטיבת אפרים. Please contact us, please contact us. Please contact us.	https://t.me/idf_telegram/15045	2025-01-20T13:41:15-08:00
דובר צה-ל: כוחות צה״ל ומג״ב קפצו בשעה האחרונה למרחב פונדוק שבחטיב...	Please contact us Please contact us.	https://t.me/idf_telegram/15044	2025-01-20T12:43:36-08:00
[GIF] -כאן קודקוד, החזרנו את אורון למשפחתו ולקבורה ראויה בארץ-: ת...	-כאן קודקוד, החזרנו את אורון למשפחתו ולקבורה ראויה בארץ-:תיעודים Home page https://www.idf.il/265233	https://t.me/idf_telegram/15043	2025-01-20T09:00:05-08:00
🖼 -הפגנתם מקצועיות ומעל הכול דבקות במשימה. גאה בכם-: נערכים למשי...	- הפגנתם מקצועיות ומעל הכול דבקות במשימה. גאה בכם-:נערכים למשימות הבאות. Home page https://www.idf.il/265230	https://t.me/idf_telegram/15042	2025-01-20T08:00:42-08:00
🎬 דובר צה״ל: הרמטכ״ל על אורון שאול ז״ל: צריכים להתאמץ ולנסות למצ...	Please contact us: Please contact us: Please contact us Video is too big	https://t.me/idf_telegram/15041	2025-01-20T07:17:10-08:00
[GIF] כך נשמע מח-א ברגעי ההמראה לקליטת השבות: -ממריאים למשימה החש...	About us:-ממריאים About us Please contact us - https://www.idf.il/265184	https://t.me/idf_telegram/15040	2025-01-20T06:00:11-08:00
דובר צה-ל: הרמטכ״ל, רב-אלוף הרצי הלוי, מההערכת מצב שקיים כעת: ״לצ...	Please contact us, please contact us Please contact us. Home page Please contact us, please contact us. התוכניות להמשך הלחימה - גם ברצועת עזה ולבנון.	https://t.me/idf_telegram/15039	2025-01-20T04:52:53-08:00
Please contact us About: https://IDFANC.activetrai...	Please contact us Information: https://IDFANC.activetrail.biz/ANC20012025986345מצורף קישור לאתר צה-ל, בו מפורסמים Information about: https://www.idf.il/59780באירוע בו נפל Please contact us 8211 של חטיבת אפרים.הקצין פונה לקבלת טיפול רפואי בבית החולים, משפחתו עודכנה.	https://t.me/idf_telegram/15038	2025-01-20T00:31:46-08:00
דובר צה-ל: בדיקת צופרים של פיקוד העורף תתקיים היום ביישוב עלמון ב...	Please contact us 10:00 Please contact us, please contact us Home page 104, באמצעות מסרוני וואטסאפ לטלפון 052-9104104, בפורטל הלאומי בכתובת: oref.org.il Website.	https://t.me/idf_telegram/15037	2025-01-19T22:32:51-08:00
🖼 -אורון שלכם, אורון שלנו, שב הביתה-: המתפ-ש ומח-ט גולני ביקרו א...	-אורון שלכם, אורון שלנו, שב הביתה-: המתפ-ש ומח-ט גולני ביקרו את משפחתו של סמ-ר אורון שאול ז-לhttps://www.idf.il/265072	https://t.me/idf_telegram/15036	2025-01-19T20:00:03-08:00
🎬 דובר צה-ל: מצורפים חומרים מהערכות המצב של המפקדים לאורך היממה ...	Please contact us האחרונה Video is too big Video is too big Video is too big	https://t.me/idf_telegram/15033	2025-01-19T10:38:55-08:00
דובר צה-ל: שלוש השבות נחתו כעת בבית החולים יחד עם אימותיהן, שם יפ...	Please contact us Please contact us. Home page ופועלים להחזרתם של כל החטופים.	https://t.me/idf_telegram/15032	2025-01-19T10:33:58-08:00
דובר צה-ל: שלוש השבות המריאו כעת יחד עם אימותיהן במסוק חיל האוויר...	Please contact us Please contact us, please contact us ולקבל טיפול רפואי.	https://t.me/idf_telegram/15031	2025-01-19T10:07:37-08:00
🎬 דובר צה-ל: מצורף תיעוד מרגע החבירה של כוח יחידה מיוחדת עם השבו...	Please contact us Video is too big	https://t.me/idf_telegram/15030	2025-01-19T09:42:58-08:00
דובר צה-ל: בטרם כניסת הפסקת האש לתוקף, מטוסי קרב וכלי טיס של חיל ...	Please contact us: Please contact us Home page About us Please contact us. Please contact us. Please contact us, please contact us. צה-ל.	https://t.me/idf_telegram/15029	2025-01-19T08:58:17-08:00
🎬 דובר צה-ל: מצורף תיעוד מרגע חציית השבות ארצה, לשטח מדינת ישראל	Video is too big	https://t.me/idf_telegram/15028	2025-01-19T08:40:59-08:00
דובר צה-ל: שלוש השבות הגיעו כעת לנקודת הקליטה הראשונית במרחב עוטף...	Please contact us Please contact us, please contact us. All rights reserved. About us להם עדכונים שוטפים.	https://t.me/idf_telegram/15027	2025-01-19T08:22:44-08:00
🎬 דובר צה-ל: מצורף תיעוד של משפחות השבות צופות ברגעי החבירה לכוח...	דובר צה-ל: מצורף תיעוד של משפחות השבות צופות ברגעי החבירה לכוח Video is too big	https://t.me/idf_telegram/15026	2025-01-19T08:09:23-08:00
🎬 דובר צה״ל: מצורף תיעוד של אימהות שלוש השבות בנקודת הקליטה עם ר...	Please contact us: Please contact us Please contact us, please contact us.	https://t.me/idf_telegram/15025	2025-01-19T08:00:03-08:00
🖼 World News >>> https://www.idf.il/265029	www.idf.il/265029	https://t.me/idf_telegram/15024	2025-01-19T07:56:00-08:00
Please contact us כעת עם כוח צה״ל ושב-כ ...	Please contact us Please contact us, Please contact us. Please contact us, בו יקבלו הערכה רפואית ראשונית.	https://t.me/idf_telegram/15023	2025-01-19T07:54:31-08:00
Please contact us צה״ל ושב-כ ברצועת ע...	Please contact us. Please contact us Please contact us, please contact us. About us About us פרטיותן של השבות ומשפחותיהן.	https://t.me/idf_telegram/15022	2025-01-19T07:39:38-08:00
Please contact us. שלוש החטופות הישראליו...	Please contact us. Please contact us. ושב-כ בשטח הרצועה.	https://t.me/idf_telegram/15021	2025-01-19T07:13:50-08:00
🖼 דובר צה-ל: מסוקי חיל האוויר ערוכים לתהליך קליטת החטופות השבות ...	Please contact us ארצה מרצועת עזה	https://t.me/idf_telegram/15015	2025-01-19T06:01:03-08:00
🎬🖼 דובר צה-ל: כוחות צה-ל בפיקוד המרכז מתגברים את פעולות ההגנה ו...	Please contact us Home page Please contact us, please contact us. Please contact us, please contact us. Please contact us. Home page Please contact us. צה״ל יחד עם כוחות הביטחון ימשיך לפעול בהגנה ובהתקפה לשמירה על ביטחון אזרחי ישראל. Video is too big	https://t.me/idf_telegram/15008	2025-01-19T05:25:15-08:00
🎬🖼 דובר צה-ל: מצורפים תיעוד ותמונות מנקודת הקליטה הראשונית אליה...	Please contact us יגיעו החטופים. Video is too big	https://t.me/idf_telegram/15003	2025-01-19T04:32:04-08:00
🎬 דובר צה״ל: הרמטכ״ל ללוחמי חטיבת הנח-ל ברצועת עזה: ״לא היינו מג...	About us: About us: About us: About us Please contact us. הרמטכ״ל, רב-אלוף הרצי הלוי, ביקר השבוע (ה') את לוחמי חטיבת הנח-ל Please contact us, אלוף ירון פינקלמן, מפקד אוגדה 162, תת-אלוף איציק כהן, מפקד חטיבת הנח-ל ומפקדים נוספים. Home page במרחב. Video is too big	https://t.me/idf_telegram/15002	2025-01-19T04:07:30-08:00
דובר צה-ל: בהמשך להתרעה שהופעלה בנתיב העשרה בשעה 10:47, מדובר בזי...	דובר צה-ל: בהמשך להתרעה שהופעלה בנתיב העשרה בשעה 10:47, מדובר בזיהוי שווא.	https://t.me/idf_telegram/15001	2025-01-19T00:50:33-08:00
דובר צה-ל: הופעלה התרעה בנתיב העשרה, הפרטים בבדיקה.	דובר צה-ל:הופעלה התרעה בנתיב העשרה, הפרטים בבדיקה.	https://t.me/idf_telegram/15000	2025-01-19T00:48:59-08:00
דובר צה-ל: מטוסי קרב של חיל האוויר תוקפים כעת מטרות טרור ברצועת ע...	דובר צה-ל: מטוסי קרב של חיל האוויר תוקפים כעת מטרות טרור ברצועת עזה, פרטים נוספים בהמשך.	https://t.me/idf_telegram/14999	2025-01-18T23:40:16-08:00
דובר צה-ל: צה-ל ממשיך לפעול גם כעת ולתקוף מטרות טרור ברצועת עזה. ...	Please contact us. Please contact us, please contact us. Please contact us. Please, please, please contact us.	https://t.me/idf_telegram/14998	2025-01-18T23:05:24-08:00
דובר צה-ל: בהמשך להתרעות שהופעלו בשעה 09:00 בשדרות ובאיבים, מדובר...	09:00 09:00 בזיהוי שווא.	https://t.me/idf_telegram/14997	2025-01-18T23:04:15-08:00
דובר צה״ל: ראשוני: הופעלו התרעות במרחב עוטף עזה, הפרטים בבדיקה.	דובר צה״ל:ראשוני: הופעלו התרעות במרחב עוטף עזה, הפרטים בבדיקה.	https://t.me/idf_telegram/14996	2025-01-18T23:01:23-08:00
🖼 עכשיו בשידור ישיר: עדכון דובר צה-ל >> https://www.idf.il/26488...	About us: עדכון דובר צה-ל &gt;&gt;https://www.idf.il/264883	https://t.me/idf_telegram/14995	2025-01-18T22:31:30-08:00
Please contact us: Please contact us חשאית מיוחדת של צה״ל ו...	Please contact us Please contact us, please contact us. November 2014, January 2014, November 2014, November 2014 Please contact us, please contact us. Home page Yes, please, please, please. Home page Please, please, please contact us. Please contact us. Please contact us.	https://t.me/idf_telegram/14994	2025-01-18T21:58:21-08:00
🖼 דובר צה-ל: בהתאם להערכת המצב וכחלק מהיערכות צה״ל למימוש הפסקת ...	Please contact us Please contact us, please contact us. (א׳), בשעה 00:01, במרחב מעבר ניצנה. Please contact us, please contact us צבאי סגור עד ל -24 בינואר, 2025 אסורה בהחלט.	https://t.me/idf_telegram/14993	2025-01-18T13:16:58-08:00
דובר צה-ל: צה״ל ערוך בהגנה ובהתקפה בצורה חזקה מאוד לקראת כניסת הפ...	Please contact us הפסקת האש מחר (א׳). Please contact us, please contact us. הלימודים בעוטף עזה ייפתחו מחר בבוקר בשעה 10:00, על מנת לאפשר את Please contact us. בשאר חלקי הארץ הלימודים יתקיימו כסדרם‎ פיקוד העורף.	https://t.me/idf_telegram/14992	2025-01-18T12:30:29-08:00
🎬 דובר צה״ל: הרמטכ״ל בגבול עזה: -הלחימה העצימה של צה-ל הבשילה את...	דובר צה״ל: הרמטכ״ל בגבול עזה: -הלחימה העצימה של צה-ל הבשילה את About us: About us Please contact us, About us - About us כאחד. Video is too big	https://t.me/idf_telegram/14991	2025-01-18T10:47:56-08:00
🎬 -כנפי דרור-: הושלמה היערכות צה-ל לקליטת החטופים השבים ארצה מרצ...	-כנפי דרור-: הושלמה היערכות צה-ל לקליטת החטופים השבים ארצה מרצועת עזה. https://www.idf.il/264834 Video is too big	https://t.me/idf_telegram/14990	2025-01-18T09:21:09-08:00
🎬🖼 דובר צה-ל: מצורפים חומרים מההיערכות ושיח המפקדים בפיקוד הדרו...	Please contact us Home page https://www.idf.il/128118 Video is too big	https://t.me/idf_telegram/14983	2025-01-18T09:00:30-08:00
Please contact us: Please contact us מצב בדגש על הערכות...	Please contact us: Please contact us Home page להשבת החטופות והחטופים. Please contact us, please contact us Home page שחרור האסירים. Please contact us, please contact us. Please contact us. Home page בצורה מיטבית וברגישות מירבית.	https://t.me/idf_telegram/14982	2025-01-18T07:51:57-08:00
Please, חיל האוויר יירט טי...	Yes, All rights reserved. המדינה, התרעות הופעלו על פי מדיניות.	https://t.me/idf_telegram/14981	2025-01-18T05:46:53-08:00
דובר צה-ל: ראשוני: הופעלו התרעות במספר מרחבים בדרום הארץ בעקבות ש...	Please contact us שיגור מתימן, הפרטים בבדיקה.	https://t.me/idf_telegram/14980	2025-01-18T05:40:22-08:00
דובר צה-ל: צה״ל נערך למימוש ההסכם להשבת החטופות והחטופים, כפי שאו...	דובר צה-ל:צה״ל נערך למימוש ההסכם להשבת החטופות והחטופים, כפי שאושר הלילה (ש') על ידי הדרג המדיני. 08:30, 08:30 Please contact us. Please contact us, please contact us Please contact us, please contact us. All rights reserved. Please contact us, please contact us מדינת ישראל ותושבי העוטף בפרט.	https://t.me/idf_telegram/14979	2025-01-18T01:05:01-08:00
דובר צה-ל: בהמשך להתרעות שהופעלו לפני זמן קצר במספר מרחבים בשטח ה...	Please contact us Please contact us. מדיניות.	https://t.me/idf_telegram/14978	2025-01-18T00:28:42-08:00
Please contact us: Please contact us שיגור מתימן, הפרטים...	Please contact us שיגור מתימן, הפרטים בבדיקה.	https://t.me/idf_telegram/14977	2025-01-18T00:19:12-08:00
דובר צה-ל: בהמשך להתרעה שהופעלה במטווח ניר עם בשעה 17:11, מדובר ב...	דובר צה-ל:בהמשך להתרעה שהופעלה במטווח ניר עם בשעה 17:11, מדובר בזיהוי שווא.	https://t.me/idf_telegram/14976	2025-01-17T07:27:53-08:00
דובר צה-ל: ראשוני: הופעלה התרעה במטווח ניר עם, הפרטים בבדיקה.	דובר צה-ל:ראשוני: הופעלה התרעה במטווח ניר עם, הפרטים בבדיקה.	https://t.me/idf_telegram/14975	2025-01-17T07:12:56-08:00
דובר צה״ל: צה-ל מאשר ביטחונית את חזרת קו הרכבת אשקלון-שדרות בהתאם...	דובר צה״ל: צה-ל מאשר ביטחונית את חזרת קו הרכבת אשקלון-שדרותבהתאם Home page Home page Please contact us, please contact us. Please contact us, please contact us Please, please, please contact us. All rights reserved. Home page Home page הרכבות. Please contact us, please contact us Please contact us. Please contact us, please contact us. Please contact us.	https://t.me/idf_telegram/14974	2025-01-17T04:45:10-08:00
דובר צה״ל: צה-ל החל בהליכים כלפי מלש-בים בני הציבור החרדי אשר לא ...	דובר צה״ל: צה-ל החל בהליכים כלפי מלש-בים בני הציבור החרדי אשר לא התייצבו לגיוס לפי סעיף 12 לחוק שירות ביטחון, ולאחר שמוצו כלל התהליכים הנדרשים לשם כך. Please contact us Please contact us, please contact us. סנקציות פליליות. Please contact us. Please, please, please contact us. Please contact us. All rights reserved. Please contact us.	https://t.me/idf_telegram/14973	2025-01-16T23:00:48-08:00
🖼 דובר צה״ל: מפקד פיקוד הצפון, אלוף אורי גורדין, קיים אתמול (ד׳)...	דובר צה״ל:מפקד פיקוד הצפון, אלוף אורי גורדין, קיים אתמול (ד׳) Please contact us. Please contact us. Home page Please contact us אותם באיחולי החלמה מהירה.	https://t.me/idf_telegram/14971	2025-01-16T09:40:53-08:00
Please contact us: Please contact us מהאוויר עשרות מטר...	Please contact us. Please contact us, please contact us Home page Please contact us Home page Please contact us. About us Please contact us. כ-50 מטרות טרור ברחבי רצועת עזה.בין המטרות שהותקפו: מחבלים של Please contact us, please contact us. Please, please contact us. Please contact us, please contact us. Please contact us, please contact us. Please contact us, please contact us. Please contact us. Please contact us.	https://t.me/idf_telegram/14970	2025-01-16T07:02:01-08:00
🖼 פיר תת-קרקעי ומחסני אמל-ח סמוך לבסיס או-ם: 11 איתרו והשמידו עש...	Please contact us 11 Worldwide https://www.idf.il/264690	https://t.me/idf_telegram/14969	2025-01-16T06:00:18-08:00
🎬🖼 הודעה משותפת לדובר צה-ל ודוברות שב-כ: כוחות הביטחון עצרו כ-5...	Home page Please contact us, please contact us Please contact us, please contact us. Please contact us. Please contact us, please contact us. מעשרה מחבלים בשתי התקיפות. Please contact us Yes, please, please. Please contact us לשמירה על ביטחון אזרחי ישראל. Video is too big	https://t.me/idf_telegram/14963	2025-01-16T04:51:46-08:00
דובר צה-ל: צה-ל הודיע ​​על כוונתו להחרים ולהרוס את דירתו של המחבל...	Please contact us Home page Home page התגורר המחבל מחמד מסק בחברון. המחבל, ביצע בתאריך 1 באוקטובר 2024, פיגוע טרור בתחנת הרכבת הקלה ביפו בו נרצחו שבעה ישראלים וזרים, ונפצעו 15 אזרחים נוספים.	https://t.me/idf_telegram/14962	2025-01-16T04:13:29-08:00
דובר צה-ל: אמש (ד'), נפצעו שלושה חיילי צה-ל באורח בינוני ועוד שבע...	Please contact us About us בדרום הארץ. Please contact us. האירוע מתוחקר.	https://t.me/idf_telegram/14961	2025-01-16T01:29:56-08:00
דובר צה-ל: בהמשך לדיווח על נפילה שזוהתה בשטח פתוח בניר עם מוקדם י...	Please contact us: Please contact us Please, please, please contact us.	https://t.me/idf_telegram/14960	2025-01-16T01:03:26-08:00
דובר צה-ל: בהמשך להתרעה שהופעלה בניר עם בשעה 08:01, זוהתה נפילה ב...	דובר צה-ל:בהמשך להתרעה שהופעלה בניר עם בשעה 08:01, זוהתה נפילה בשטח פתוח. הפרטים בבדיקה.	https://t.me/idf_telegram/14959	2025-01-15T22:37:54-08:00
דובר צה-ל: ראשוני: הופעלה התרעה בניר עם, הפרטים בבדיקה.	דובר צה-ל:ראשוני: הופעלה התרעה בניר עם, הפרטים בבדיקה.	https://t.me/idf_telegram/14958	2025-01-15T22:03:32-08:00
דובר צה-ל: בהמשך להתרעה שהופעלה בניר עם בשעה 00:39, מדובר בזיהוי ...	דובר צה-ל:בהמשך להתרעה שהופעלה בניר עם בשעה 00:39, מדובר בזיהוי שווא.	https://t.me/idf_telegram/14957	2025-01-15T14:50:20-08:00
דובר צה-ל: הופעלה התרעה בניר עם, הפרטים בבדיקה.	דובר צה-ל:הופעלה התרעה בניר עם, הפרטים בבדיקה.	https://t.me/idf_telegram/14956	2025-01-15T14:41:05-08:00
דובר צה-ל: בהמשך להתרעה שהופעלה בניר עם בשעה 22:56, מדובר בזיהוי ...	דובר צה-ל:בהמשך להתרעה שהופעלה בניר עם בשעה 22:56, מדובר בזיהוי שווא.	https://t.me/idf_telegram/14955	2025-01-15T13:03:55-08:00
דובר צה-ל: הופעלה התרעה בניר עם, הפרטים בבדיקה.	דובר צה-ל:הופעלה התרעה בניר עם, הפרטים בבדיקה.	https://t.me/idf_telegram/14954	2025-01-15T12:58:10-08:00
דובר צה-ל: לפני זמן קצר אירע פיצוץ של אמצעי לחימה בבסיס אימונים צ...	Please contact us צבאי בדרום הארץ. האירוע מתוחקר.	https://t.me/idf_telegram/14953	2025-01-15T12:09:24-08:00
דובר צה-ל: שמה של היערכות צה-ל להחזרת החטופים - -כנפי דרור-	דובר צה-ל:שמה של היערכות צה-ל להחזרת החטופים - -כנפי דרור-	https://t.me/idf_telegram/14952	2025-01-15T10:06:29-08:00
Please contact us: Please contact us קצר במרחב ג׳נין שבחט...	הודעה משותפת לדובר צה״ל ודוברות שב״כ:צה-ל ושב-ג Please contact us.	https://t.me/idf_telegram/14951	2025-01-15T09:09:43-08:00
דובר צה-ל: תצפיות צה-ל זיהו מוקדם יותר היום (ד'), מספר רכבים שנסע...	Please contact us Please contact us. All rights reserved. About us ואזרחיה.	https://t.me/idf_telegram/14950	2025-01-15T09:04:18-08:00
🖼 מפקד חטיבת הנח-ל ללוחמיו: -מצדיע למשפחות השכולות ולמפקדים הלוח...	About us:-מצדיע About us About us - https://www.idf.il/264414	https://t.me/idf_telegram/14949	2025-01-15T07:00:44-08:00
🖼 -אפילו אני לא יודע מה לו-ז התרחישים היום-: סיירת -כסיף- הפליגה...	-אפילו אני לא יודע מה לו-ז התרחישים היום-:סיירת -כסיף- הפליגה לסדרת Home page https://www.idf.il/264188	https://t.me/idf_telegram/14948	2025-01-15T04:28:01-08:00
🎬 Location 210: 3,300 Location 210: 3,300 כה https://www.idf.il/...	210:3,300 אמצעי לחימה הוחרמו בסוריה עד כה https://www.idf.il/264288 Video is too big	https://t.me/idf_telegram/14947	2025-01-15T03:01:58-08:00
🖼 דובר צה-ל: מפקד פיקוד המרכז של צבא ארה-ב (CENTCOM), גנרל מייקל...	דובר צה-ל:מפקד פיקוד המרכז של צבא ארה-ב (CENTCOM) Please contact us, please contact us, Home page Home page Please contact us. Please contact us, please contact us. Please contact us. Please contact us.	https://t.me/idf_telegram/14946	2025-01-15T01:05:43-08:00
דובר צה-ל: צה-ל הודיע ​​על כוונתו להחרים ולהרוס את דירתו של המחבל...	Please contact us Please contact us, please contact us. Please contact us הדירה שבה התגורר המחבל מוחמד שהאב November 2024 November 2024 November 2024 Please contact us.	https://t.me/idf_telegram/14945	2025-01-15T00:05:10-08:00
↩️ באזרחים, לרבות שימוש בח...	צה״ל - הערוץ הרשמי: הודעה משותפת לדובר צה-ל ודוברות שב-כ: צה״ל Please contact us, Home page והגחיל האוויר תקפו במהלך הלילה, באופן Please contact us for more details Please contact us for more information Please contact us Please contact us, please contact us. כמגן אנושי לפעולות טרור. Please contact us.	https://t.me/idf_telegram/14944	2025-01-14T23:10:59-08:00
🎬 Please contact us הלילה מהאוויר עשרות מ...	Please contact us. Please contact us, please contact us Home page Please contact us. Please contact us, please contact us. Home page Please contact us Please contact us. Please contact us, please contact us. Please contact us for more details. משותפת של צה״ל ושב״כ, חיל האוויר תקף במהלך היממה האחרונה כ-50 Please contact us: Please contact us, Please contact us, please contact us. ארגון הטרור חמאס.	https://t.me/idf_telegram/14943	2025-01-14T23:10:43-08:00
דובר צה-ל: בדיקת צופרים של פיקוד העורף תתקיים היום ביישוב אבירים ...	Please contact us אביריםבדיקות צופרים של פיקוד העורף יתקיימו היום (ד׳) בשעה 10:05 Please contact us, please contact us. Home page 104, באמצעות מסרוני וואטסאפ לטלפון 052-9104104, website: oref.org.il וברשתות החברתיות.	https://t.me/idf_telegram/14942	2025-01-14T21:31:16-08:00
דובר צה-ל: במהלך פעילות מבצעית של כוחות הביטחון הלילה בקבאטיה שבח...	Please contact us: Please contact us Please contact us, please contact us. Please contact us, please contact us. Please contact us. חולים, משפחותיהם עודכנו	https://t.me/idf_telegram/14941	2025-01-14T20:58:22-08:00
Please contact us: Please contact us ושב״כ, כלי טיס של חיל ...	Please contact us. Please contact us, please contact us מנשה, פרטים נוספים בהמשך.	https://t.me/idf_telegram/14940	2025-01-14T12:21:37-08:00
🎬 דובר צה-ל: לאחר תחקיר שבוצע בחיל האוויר ובפיקוד העורף, עולה כי...	Please contact us In the world Please contact us. Please contact us. Please contact us Please contact us, please contact us. Please contact us. Video is too big	https://t.me/idf_telegram/14939	2025-01-14T06:30:42-08:00
