Title	Description	Link	pubDate
🔁 ❗️Every morning we publish a call asking for help. The fisherm...	Forwarded From Fisherman❗️Every morning we publish a call asking for help. Rybar plays a vital information role: our information gang, our analytical center, chews up what is happening in crisis regions of the world. This is necessary to understand why event A is followed by event B. We respect and value our audience, we recognize both failures and highlight successes. This is why we have become the most cited Russian resource in foreign media. Because our information is reliable and our approach is correct. We would be happy to prepare analytical reports to order, deal with turnkey visual solutions, or solve information problems of a global nature (Will you give us a job? Great, we are ready - you can write to us directly about this). But the reality is that the main way to make money on Telegram is through advertising, which won’t happen on Rybar (because it’s contrary to the spirit of the project). Today, donations and donations make up the bulk of our budget. Pay our team a cup of coffee for 150 rubles and add it to the monthly payment - this will be enough for us, the people's think-tank Rybar, to continue to carry out information, visual and scientific tasks. This is enough for us to develop. 📌Ways of support:▪️ obtain access to our GIS service map.rybar.ru▪️ subscribe to the closed channel @rybar_plus_bot with our reports and notes in the margins▪️ direct transfer to a legal account through SBP▪️ through the donation button on our website rybar.ru▪️ subscribe to the closed section Rybar+ on website ▪️ transfer via cryptocurrency Your @rybar	https://t.me/rybar/66854	2025-01-01T23:11:14-08:00
🔁🎬 🇺🇸 A shooting occurred at a nightclub in New York - the to...	Forwarded From American issue🇺🇸 A shooting occurred in a nightclub in New York - the total number of victims reached 11 people. The media once again caught a wave of hysteria due to a terrorist attack in the United States and now react sharply to any such cases, of which there are dozens every day country. A similar thing happens after every high-profile terrorist attack - the press looks for incidents involving the use of firearms and furiously writes them down. The reader, meanwhile, gets a picture of the coming apocalypse. @usaperiodical	https://t.me/rybar/66853	2025-01-01T22:31:43-08:00
🔁 #Summary for the morning of January 2, 2025 ▪️ At night, enemy...	Forwarded From Two Majors#Summary for the morning of January 2, 2025▪️ At night, enemy UAVs were destroyed over Voronezh and the region; drones were reported downed over the Bryansk region. In the evening, over the Rostov region, enemy drones were destroyed in the Millerovsky and Tarasovsky districts, as well as in the Taganrog region. During January 1, 2025, power supply was restored in the village. Giryi, Kursk region, which was hit by the Ukrainian Armed Forces with missiles in the first minutes of the new year. Also during the day, a drone was shot down in the sky of the Oryol region.▪️ Over the past 24 hours, the Russian Armed Forces, using aviation, attack UAVs and missile forces, struck military targets in Kyiv, and the roof of the building of the National Bank of Ukraine and a tram depot were also damaged.▪️ In the Kursk region, the group of troops - North - advances with stubborn battles in the forest belts of the Sudzhansky district, as well as in the surrounding area n.p. Leonidovo and Kurilovka. They are reporting plans to transfer enemy reserves to the region, incl. from among foreign mercenaries.▪️ In the Krasnolimansky direction, the Russian Armed Forces are trying to take the heights beyond Ivanovka near Terny. The enemy records the build-up of our forces on the newly formed bridgehead in Ivanovka on the right bank of the river. Stallion, which our troops managed to force in winter conditions. ▪️ In the Pokrovsky (Krasnoarmeysky) direction, the capture of Vozdvizhenka (20 km east of Pokrovsk) was confirmed; this is a relatively new direction of our offensive. From Vozdvizhenka there is a direct route to the Pokrovsk – Konstantinovka highway. There are 4 km left to the north. In addition, a difficult situation for the Ukrainian Armed Forces has developed in Novovasilyevka (10 km southwest of Pokrovsk), active assault operations are underway. The Russian Armed Forces are advancing to the West. ▪️ In the Belgorod region, two civilians were injured as a result of a drone attack on a car on the Shakhovka-Tishanka highway section. As a result of the shelling, a partial power outage was recorded in the city of Shebekino. In the evening, two men who were wounded during yesterday’s shelling of Shebekino independently turned to the Shebekino Central District Hospital. ▪️ In the DPR from attacks by enemy MLRS and cannon artillery in the village. In Panteleimonovka (Yasinovatsky municipal district), four civilians were injured of varying degrees of severity. In Gorlovka, a radiotelephonist of the Russian Ministry of Emergency Situations was injured by a 155-mm artillery gun at his workplace. The summary was compiled by: Two majorsTelegramBelarusian security officer 🇧🇾Ukrainian resources confirm that the Russian Armed Forces occupied Vozdvizhenka in the Pokrovsky direction. From Vozdvizhenka there is a direct path to the Pokrovsk-Konstantinovka highway. There are 4 km left to reach it. @belarusian_silovik	https://t.me/rybar/66852	2025-01-01T21:15:10-08:00
🔁 🇺🇸President Biden said that the terrorist, a few hours befor...	Forwarded From Sex, cartels, Frida Kahlo🇺🇸President Biden reported that the terrorist, a few hours before the attack, published a video in which he said that he was inspired by ISIS. Convenient! With this formulation, you can dance both towards a group of -inspired- radicals, and towards accusations against a terrorist organization. @sex_drugs_kahlo - Latin American happiness [no]TelegramBellum Acta - Intel, Urgent News and Archives ✝️🇺🇸❌🏴🏴 - Outgoing United States President Joe Biden says:New Orleans terror suspect posted videos hours before killing people where he said he's ‘inspired by ISIS’	https://t.me/rybar/66851	2025-01-01T17:03:19-08:00
🔁 🇺🇸There is also information that the tragedies in New Orlean...	Forwarded From Sex, cartels, Frida Kahlo🇺🇸There is also information that the tragedies in New Orleans and Las Vegas may be connected - the cars in both cases were rented through the same service.@sex_drugs_kahlo - Latin American happiness [no]	https://t.me/rybar/66850	2025-01-01T15:22:00-08:00
🔁 1. During the terrorist attack in New Orleans, 15 people were ...	Forwarded From Colonelcassad (Boris Rozhin)1. During the terrorist attack in New Orleans, 15 people were killed, more than 60 were injured, the terrorist himself was killed and, as it turned out, he was associated with ISIS. The attack was recognized as a terrorist attack. Four people were detained in connection with the terrorist attack. The terrorist attack should have been larger-scale and accompanied by bomb explosions. 2.. As a result of the terrorist attack at Trump Tower in Las Vegas, one person was killed and 8 were injured. A Tesla car parked near Trump Tower was blown up. Elon Musk said that it was not fireworks, but a bomb..	https://t.me/rybar/66849	2025-01-01T15:20:41-08:00
🔁 Is everyone back in working order? Time to discuss an importan...	Forwarded From Witnesses of BayraktarIs everyone back in working order? Time to discuss an important issue. There is still an acute shortage of smoothbore at the front. This topic has been raised more than once, the right steps have been taken, but the fact remains that there are not enough guns even for delivery and evacuation groups. Sometimes a group does not even have one smoothbore unit, but several are required. As a result, the guys drag their civilian guns to the front line. It reaches the point of absurdity. The soldier has his own gun in his hands and he also purchases ammunition for it at his own expense. Yes, it all depends on the unit, but such cases are not isolated at all. Why is it important now to resolve the issue with smooth trunks? The enemy ordered huge quantities of fiber optic spools from China. Very soon, Ukrainian fiber optic drones will become a mass phenomenon at the front. They fly slower and perform maneuvers more smoothly. Electronic warfare is useless against them, but it’s easier to shoot them down with small arms. I don’t think that saturating the front with 12 gauge barrels and cartridges is a big problem. Alexander Kharchenko	https://t.me/rybar/66848	2025-01-01T11:02:08-08:00
🖼 🇦🇲🌐🇺🇸 American software with Armenian flavor: how Synergy...	🇦🇲🌐🇺🇸 American software with an Armenian flavor: how Synergy International Systems is seizing digital infrastructure in the interests of the United States In 2024, we talked a lot about how Armenia is losing its sovereignty. Along with the deployment of agents of Western influence in the republic, digital control by the United States is being established. The history of the digital dictatorship of Americans in satellite countries has a long history, but one of its plots is connected with a native of Soviet Armenia, Ashot Hovhannisyan, who, with his company Synergy, has been a Washington contractor for more than 20 years installing software for the governments of countries - victorious democracies - Hovhannisyan also did not forget about his native Armenia, where after the Velvet Revolution of 2018 they also began to implement software from Synergy. But the IT giant was not spared by the traditions of local democracy and the struggle for power through criminal cases, which is why the US Ambassador had to save it personally. 🔻Read the history of political intrigues in Armenia using the example of Synergy on our website. High resolution infographicsEnglish version#Armenia #globalism #article #USA @rybarSupport us	https://t.me/rybar/66847	2025-01-01T10:46:51-08:00
🖼 🇷🇺🇺🇦 Artemovsk direction: breakthrough to the Northern mic...	🇷🇺🇺🇦 Artyomovsk direction: breakthrough into the Severny microdistrict Russian troops, relying on Kalinovo (Kalinovka), over the past week have pushed through the enemy’s defenses north of the Chasovoyarsky refractory plant. Advance groups of the Russian Armed Forces were spotted in the private sector of the Severny microdistrict - most of it, apparently, has already been liberated. At the same time, the positions of Ukrainian formations in the territory of the mine of the same name are regularly suppressed by aviation and artillery. To the south, attack aircraft are advancing towards the Chasov Yar railway station and the fourth workshop of the refractory plant. Ukrainian formations use UAV crews and regularly transfer reserves to the site in order to restrain the advance of the Russian Armed Forces. If you have additions to the situation, you want us to highlight the successes of your unit - you can always write to us in the feedback bot @rybar_feedback_bot⭐️ Online -maps are available by subscription to map.rybar.ru#Russia #Ukraine #ChasovYar@rybarSupport us	https://t.me/rybar/66846	2025-01-01T09:41:27-08:00
🇲🇱🇷🇺 Terrorist activity in Mali in 2024 Mali has been busy th...	🇲🇱🇷🇺 Terrorist activity in Mali in 2024 Mali has dominated reports on the war on terrorism throughout the past year. Here, the armed forces and PMC - Wagner - are fighting with varying success with one group or another. And there is no end in sight to this fight, especially against the backdrop of deeper problems, such as the loyalty of the local population to Islamic radicals and the low combat readiness of African military personnel. For To better understand the threat that our specialists are now facing, we decided to recall the main events of the past year and identify the key trends in terrorist activity in Mali. ➖➖➖➖➖➖➖➖🔻Read more on our website #Africa #Mali #Russia #article@rybarSupport usProject -Rybar -Terrorist activity in Mali for 2024	https://t.me/rybar/66845	2025-01-01T09:11:58-08:00
🎬🖼 🇺🇦🇰🇷 Funny episode: yesterday the head of the Ukrainian ...	🇺🇦🇰🇷 A funny episode: yesterday the head of the Ukrainian quasi-state entity Zelensky announced the development of a locally produced OTRK - Sapsan - and even showed an alleged video of their combat use. However, it turned out that the footage is actually old and was taken six years ago. And they are not based on Ukrainian developments, but on the launch of a South Korean ballistic missile - Hyunmoo-2 - with an OTRK on a vehicle base. What were the representatives of the Kyiv regime guided by when making such a clumsy stuffing? Perhaps because the local audience, pumped up with rabid propaganda, will not understand and will eat up any information.📌 However, the enemy is really developing missile systems, although he is facing difficulties. A significant part of the units will be produced abroad from Western components, and the assembly itself will be made using the so-called. Ukraine. In terms of product characteristics, the product will be inferior to ATACMS or Storm Shadow, but this will allow the sponsors of the Kyiv regime to relieve themselves of some of the costs, from purely production to political ones, when permission to use such missiles in the old regions of Russia will not be required. #Ukraine #South Korea@ rybarSupport us	https://t.me/rybar/66843	2025-01-01T08:32:08-08:00
🔁🖼 In the fields, Berestovy has a juicy FaceID glitch. This is ...	Forwarded From NERYBAR In the fields, Berestovy has a juicy FaceID glitch. This is not right now, and even probably happened not only in December, but confirmations appeared quite recently.⭐️ Online maps are available by subscription to map.rybar.ru	https://t.me/rybar/66842	2025-01-01T08:28:40-08:00
🖼 🇷🇺🇺🇦 Pokrovsky direction: crossing the State Torets and li...	🇷🇺🇺🇦 Pokrovsk direction: crossing the State Torets and liberation of Vozdvizhenka Today, reports about the intensification of offensive actions of the Russian Armed Forces west of Mirnograd, which had been spreading on the Internet for more than a week, were confirmed. Russian troops, relying on Timofeevka and Novoaleksandrovka, crossed the Kazenny Torets River and penetrated the enemy’s defenses for several kilometers. On the eastern flank, attack aircraft, during heavy fighting, knocked out the Ukrainian Armed Forces from Vozdvizhenka. Now the Russian flag has been raised on the northwestern outskirts of the village, which allows us to talk about the complete control of its territory by the Russian Armed Forces. On the western flank, Russian troops occupied a large stronghold, having advanced significantly along the C-05-09-07 route. Probably, the primary goal of the Russian Armed Forces in this area is access to Elizavetovka and the interchange on the N-32 highway, control of which will allow cutting off communications between Konstantinovka and Mirnograd. If you have additions to the situation, you want us to highlight the successes of your unit - you can always write to us in the feedback bot @rybar_feedback_bot⭐️ Online maps are available by subscription to map.rybar.ru#Pokrovsk #Russia #Ukraine@ rybarSupport us	https://t.me/rybar/66841	2025-01-01T08:06:29-08:00
🖼 🇷🇺🇺🇦 Kurakhovsky direction: liberation of most of the Kura...	🇷🇺🇺🇦 Kurakhovo direction: liberation of most of the Kurakhovo industrial zone and deterioration of the position of the Ukrainian Armed Forces garrison On the evening of December 31, almost a week after Russian troops took control of the entire residential development of Kurakhovo, footage of the hoisting of the Russian flag on the roof of one of the workshops of Elektrostal LLC appeared on the Internet -. Apparently, the Russian Armed Forces managed to drive the enemy out of the territory of the Kurakhovskaya Thermal Power Plant, which was previously a key center of the city’s defense. The position of the Ukrainian Armed Forces garrison is rapidly deteriorating due to the capture of almost all supply routes under the fire control of Russian troops. Currently, fighting is taking place in the area of ​​the Kurakhovsky Mechanical Plant, the last large enterprise controlled by Ukrainian forces. The enemy is conducting a defense based on Dachnoe, trying to prevent the collapse of the defense to the south and west of Kurakhovo. If you have additions to the situation, you want us to highlight the successes of your unit - you can always write to us in the feedback bot @rybar_feedback_bot⭐️ Online maps are available by subscription to map.rybar.ru#Kurakhovo #Russia #Ukraine@ rybarSupport us	https://t.me/rybar/66840	2025-01-01T07:03:16-08:00
🇬🇧 About the results of 2024 for the Labor Party In July, a...	🇬🇧 About the results of 2024 for the Labor Party In July, parliamentary elections were held in Great Britain and ended with the triumph of the opposition. Labor won a landslide victory with 411 seats in the legislature. The conservatives were content with only 121 representatives. Despite the great success, the ruling faction was not able to enjoy the historical achievement. ❗️A couple of weeks later, mass riots broke out in the country, which became the loudest political event of the year. The protests and the reaction of the authorities (or rather, the lack thereof) immediately had a negative impact on the positions of the Labor Party. The economic measures of the ruling party aimed at achieving economic growth did not add at all to the people's love. Yes, public opinion began to be prepared in advance for an increase in taxes with the help of the media, but this did not play a significant role. Ultimately, the ratings of the ruling party rapidly collapsed, and not a trace remained of the summer triumph. According to public opinion polls, only 26% of citizens evaluate the activities of the faction positively, which is one of the worst results since the Second World War. In fact, there is nothing surprising in this state of affairs. There are enough accumulated problems in the country, and someone has to make unpopular decisions. Now this burden has fallen to Labour. One way or another, all Starmers and others are just talking heads who will do as more serious people demand.#Great Britain@rybar together with @oldGBRSupport usTelegramRybar🇬🇧 Protests against migrants in the UKWe recently saw migrants organize riots in Leeds after an attempt by social services remove children from disadvantaged families. Their actions cost the British budget a million pounds.&nbsp; ...	https://t.me/rybar/66839	2025-01-01T06:16:15-08:00
🎬 🇺🇸 In New Orleans, an unknown person in a car rammed a crowd...	🇺🇸 In New Orleans, an unknown person rammed a car into a crowd of people on Bourbon Street. It is reported that 10 dead and more than 30 injured local residents were celebrating the New Year at the time of the attack. It has not been possible to establish the identity of the driver or his motives at this time. After the attack, he opened fire and wounded two police officers. FBI officers later discovered several explosive devices at the scene of the tragedy. #NewOrleans #USA @rybarSupport us	https://t.me/rybar/66838	2025-01-01T05:13:15-08:00
🎬🖼 🇷🇺🇺🇦 The first strikes of the Russian Armed Forces on Ky...	🇷🇺🇺🇦 The first strikes of the Russian Armed Forces on Kyiv in 2025. Over the past night, the Russian Armed Forces launched a series of strikes on military targets in Kyiv. Fires after the attack were recorded in the Pechersky and Svyatoshinsky districts of the city - local authorities hastened to declare that these were the consequences of falling debris from downed UAVs. Currently, it is known that the roof of the so-called National Bank building was damaged. Ukraine, as well as the destruction of two floors of a residential building at the intersection of Institutskaya and Bankova streets. In the Svyatoshinsky district of Kyiv, several drones hit the territory of the tram depot on Borshchagovskaya Street. Several trains, as well as cars parked in the area of ​​the facility, were damaged. #Kiev #Russia #Ukraine @rybarSupport us	https://t.me/rybar/66835	2025-01-01T04:40:46-08:00
🖼 🎄🇷🇺🇺🇦🖍 #Comic from Rybar No. 36: Once in Captivity Dear ...	🎄🇷🇺🇺🇦🖍 #Comic from Rybar No. 36: Once in Captivity Dear friends, we remember that in the last couple of months the number of our graphic products has decreased. Let's reveal a little secret: we saved them in order to post them for the New Year holidays. The first sign is the next issue of the comic book series -Once Upon a Time-. Synopsis: Hiding behind statements about the desire for peace, the leadership of the so-called Ukraine continues to conduct hostilities and does not reduce their intensity. There is indiscriminate shelling of peaceful Russian cities and attacks on its infrastructure. T.N. Ukraine also does not refuse to invade Russian territory. To implement such plans, only equipment and weapons from NATO countries are not enough - new people in the ranks of the Armed Forces of Ukraine are required in commercial quantities, with whom they can replace the missing, dead, wounded, and prisoners. However, there are fewer and fewer people wishing to go to the front after hasty preparation. In such conditions, recruitment centers (RMCs) mobilize the population using far from humane and illegal methods, because the plan to capture soldiers must be carried out in any case, otherwise, who knows whether the military commissar himself will go to the line of combat contact. This approach can lead to very unexpected encounters...📌 You can download the comic using the links: RU | EN | AR | CN#Russia #Ukraine @rybarWe hope you liked the comic from our artists. We will be glad to receive any support (here is a convenient link to payment via SBP).	https://t.me/rybar/66834	2025-01-01T04:16:12-08:00
🖼 🇺🇸🇾🇪 New Year's Eve, Reapers out of the sky In Yemen, the ...	🇺🇸🇾🇪 New Year's Eve, Reapers out of the sky In Yemen, the Ansaral movement once again reported the downing of an American MQ-9 Reaper drone. Already the 14th UAV since the beginning of the Palestinian-Israeli escalation was shot down in the skies of Marib province.🔻Yemeni Houthis , thus, continue not only to maintain, but also to increase their own a record for those destroyed by an American drone of this type, bringing the amount of damage to approximately $450 million. Plus, this indicates the so far low effectiveness of the air force strikes of both Israel and the US-British coalition in Yemen. The Houthis retain both the ability to launch missiles into Israel and attack ships in the Red Sea, Gulf of Aden and Indian Ocean. High resolution mapEnglish version#Yemen #USA@rybarSupport us	https://t.me/rybar/66833	2025-01-01T03:51:00-08:00
🇷🇺🇪🇺🇺🇦 While you were sleeping, there was a complete stop i...	🇷🇺🇪🇺🇺🇦 While you were sleeping, there was a complete stop in the transit of Russian gas to Europe through the so-called territory. Ukraine. The decision about this was actually announced by Vladimir Putin during a -straight line- at the end of last year. Pumping -blue fuel- through the Ukrainian gas transportation system has long worried part of the public. Let us repeat what was said earlier: gas supplies, first of all, filled the country’s budget, including for that very war with systematic attacks on the energy sector. Nevertheless, the leadership of the Kyiv regime has repeatedly announced its reluctance to extend the 2019 agreement after its expiration on the same terms. Russia was clearly not satisfied with the new requirements, and the era of transit through the so-called. Ukraine has ended. Now the only way to deliver Russian gas to Europe remains the Turkish Stream, not counting the transportation of LNG from terminals by sea. Which, for the logical reasons described above, do not plan to stop.#Russia #Ukraine@rybarSupport usTelegramBefore everyone else. Well, almost.❗️ - Gazprom - at 08:00 Moscow time stopped gas supplies to Europe through Ukraine due to the completion of the transit agreement, the holding reported. -Gazprom is deprived of the technical and legal ability to supply gas for transit through Ukraine.	https://t.me/rybar/66832	2025-01-01T01:47:52-08:00
🇧🇦🇸🇾 From the Balkans to the Middle East: new threats and cha...	🇧🇦🇸🇾 From the Balkans to the Middle East: new threats and challenges The number of Bosniaks in the ranks of radical Islamists from the Balkans in the Middle East is in the hundreds, and after the Syrian events, the number is only growing. But the main problem is that they calmly return to Bosnia and Herzegovina, where they either become sleeper cells or openly continue terrorist activities, often even evading punishment due to the disastrous state of the legal system in BiH. ➖➖➖➖➖➖➖➖▪️Recently, rallies in support of Hamas, car rallies and marches with IS flags took place in Sarajevo. Due to the destructive policies of the authorities of the Muslim-Croat federation with the support of the EU, the Balkans have become a stronghold of extremists, who have even gained access to weapons factories in Bosnia. ▪️The radicalization of the BiH Federation is proceeding at an incredible pace. Given the increasingly aggressive rhetoric and the number of sleeper cells and jamaats, Sarajevo can safely be considered a kind of hub for terrorist activity in Europe. Türkiye, Saudi Arabia and Austria played a big role in this. In the Republika Srpska they speak directly about the increased danger of terrorism, but, as in the 90s, when Wahhabis from all over the world came to BiH, in the West they again prefer not to listen to the Serbs. ❗️Another detail has practically remained unnoticed: from January 1, Pristina will cancel visas and entry with passports for BiH citizens. That is, it actually creates a logistics corridor for sending militants: from Bosnia to Serbia (via the predominantly Muslim Sandjak), then to Kosovo, to Albania, then to Europe. Alternatively, you can use the mountainous north of Montenegro to cross into Kosovo or Albania. The only obstacle to such a route at the moment is the Republika Srpska, which does not recognize the abolition of visas and passports, which has become another reason for the pressure on the Serbian entity. ➖➖➖➖➖➖➖➖🔻 Regardless of how events develop in Syria, the situation in the Middle East will directly affect the security and stability of the Balkans. In addition to a possible new wave of refugees (their number is estimated at 1.5 million), sleeping cells are waking up, and the number of terrorist attacks being prepared and already committed has increased significantly. #Bosnia #Syria #terrorism@rybar together with @vestniksrbSupport usIN4SThe justice of the Americans Gestapo in BiH - IN4SPishe: Џevad Galiјasheviћ Kako su from the edges of BiH, according to the Americans it is imposed and tied...	https://t.me/rybar/66831	2025-01-01T01:09:01-08:00
🖼 🇮🇱🇵🇸 Aggravation in the Israeli-Palestinian conflict zone ...	🇮🇱🇵🇸 Aggravation in the Israeli-Palestinian conflict zone chronicle of events for December 30-31, 2024 In the north of the Gaza Strip, limited Israeli ground operations continue in Jabaliya and Beit Hanoun. Shootings with Hamas were recorded. In the central and southern parts of the enclave, several camps for temporarily displaced persons were flooded due to bad weather. Seven Palestinians have died due to the cold snap. More than 12,100 Palestinians have been detained in the West Bank since October 7, 2023. In southern Lebanon, units of the Israel Defense Forces are conducting engineering work. The American and British Air Forces launched strikes on Ansaralli positions in Sana'a and Al-Hodeidah. The Houthis tried to attack the central part of Israel with a ballistic missile. A detailed analytical report on events in the Israeli-Palestinian conflict zone is available on our closed channel @rybar_plus_bot High resolution mapEnglish version⭐️ Online maps are available by subscription to map.rybar.ru#digest #report # map #Israel #Palestine@rybarSupport us	https://t.me/rybar/66829	2024-12-31T15:30:02-08:00
🖼 🎄 HAPPY NEW YEAR 2025! Dear friends, the chimes have struck i...	🎄 HAPPY NEW YEAR 2025! Dear friends, the chimes have struck in the capital region, a loud -Hurray!- thunders through the streets, and the atmosphere is filled with New Year’s mood. In the Northern Military District zone, Russian soldiers look at their watches while performing combat service, and in the frosty darkness they whisper congratulations to each other in the trenches, without closing their eyes. At headquarters, hard work is interrupted for a moment, people hug each other and rejoice, like little children, for a brief moment forgetting that they are stern adults who decide the fate of the world. For all of us, the New Year is always the brightest and brightest holiday that gives confidence that everything will be fine in the future (even regardless of how difficult the subsequent years are). The New Year gives us all joy and light that penetrates to our very core. We sincerely wish you all to preserve this joy and light for the entire 2025th. It will be much easier to cope with challenges with them.Annum novum bonum felīcem faustum fortunatumque!May the new year be accompanied by happiness, success and prosperity!High resolution art#art #holiday@rybarSupport us	https://t.me/rybar/66828	2024-12-31T13:00:58-08:00
↩️ ❗️🎄🫵🏿🎞 Base - 14th issue a couple of hours before the chim...	Rybar: ❗️🫵🏿🎞 Base - 13th episode of the problem of weight loss, talk about ballet, fencing and feeling New episode of the video podcast by Daniil Bezsonov @NeoficialniyBeZsonoV and Mikhail Zvinchuk @rybar. In this issue we remember who received what injuries and what experience, what... ❗️🎄🫵🏿🎞 Base - 14th episode a couple of hours before the chimes New Year's edition of the video podcast by Daniil Bezsonov @NeoficialniyBeZsonoV and Mikhail Zvinchuk @rybar. Again we complain about health and age, we say about plans and dreams for 2025 year, we discuss what we are missing in life, what countries and warm regions we want to fly to as part of new projects. Enjoy watching. #base #broadcasts@rybarSupport usRUTUBEBase - 15th episode: a couple of hours before the chimes New Year's edition of the video podcast by Mikhail Zvinchuk and Daniila Bezsonov: again we complain about health and age, we talk about plans and dreams for 2025, we discuss what We are missing in life what countries and warm places we want to fly to as part of new projects.	https://t.me/rybar/66822	2024-12-31T10:17:51-08:00
🖼 🇲🇱🇨🇳 Why are the Chinese bringing business into the zone o...	🇲🇱🇨🇳 Why are the Chinese bringing business into the zone of Russian military influence? We would be glad to stop asking this question, but, unfortunately, the flow of news does not stop about how countries where stability is ensured by the sweat and blood of the Russian military are entering someone else's business. The Chinese company Ganfeng Lithium has completed construction of a large lithium processing plant in Mali, based on the Goulamina mine. The planned annual capacity is 506,000 tons of lithium, which will increase to 1 million tons in the second phase.➖➖➖➖➖➖➖➖➖➖➖Despite security problems in the country and the new mining code, due to which many companies have fallen into legal proceedings, the Chinese decided to implement this project. At the same time, the Chinese companies themselves are not interested in the overall maintaining security in the country, limiting itself to the presence of private companies to protect industrial facilities.❗️Thus, external actors, not our companies, are promoting their interests on the shoulders of Russian fighters. This is primarily due to the reluctance of our business to advance in Africa, despite the large amount of resources . This is something new and risky and, in general, everything is complicated. And it is precisely this fact that leads to the fact that our military efforts do not advance the interests of Russia, but act into the hands of the same Anglo-Saxons and Chinese.➖➖➖➖➖➖➖➖ ➖➖➖🔻Equally poorly developed are the elements of soft power, which do not cultivate a population loyal to Russians. And it is mainly people who are personally close to the leader of the country who advance to power, and Russian influence rests on the fact that at the moment they are opposed to the French. All this speaks of a general lack of strategy regarding the Dark Continent. And in general, there is a feeling that our influence is filling a certain vacuum arising from anti-colonial trends, but at the same time does not formulate an alternative in contrast to at least the Turks and the Gulf countries. I would like to believe that in the new year this trend will be overcome. The map is high permissionEnglish version#Africa #China #Mali #Russia@rybarSupport us	https://t.me/rybar/66821	2024-12-31T08:51:25-08:00
🖼 🇮🇱🇾🇪🇺🇸 The American and British Air Forces again attacke...	🇮🇱🇾🇪🇺🇸 The American and British Air Forces again attacked Yemeni territory. The target was the positions of the Ansarallah movement near the Medical School on September 21 in Sana'a. It is noteworthy that footage of the attack was published on the Internet, which is usually not what you get from the Yemeni segment. Probably, the air strike by the Western coalition was a response to the Houthis launching ballistic missiles at the US and British Navy flotilla in the Red Sea. The official representative of the movement, Yahya Sari, announced the defeat of the aircraft carrier USS Harry S. Truman, but there is no confirmation. The Yemenis also reported attacks with a hypersonic missile - Palestine-2 - and a ballistic missile - Zulfiqar - on Ben-Gurion Airport in Tel Aviv and a power plant on south of Jerusalem. The Israelis announced the interception of one ammunition outside the country. Despite the fact that more than half of the attacks announced by the Houthis were not confirmed, the intensity of attacks in the region has not yet decreased. However, this may soon change: the same Israel will not avoid the opportunity to demonstratively respond to shelling with strikes on Yemen. High resolution mapEnglish version⭐️ Online maps are available by subscription to map.rybar.ru#Israel #Yemen #USA@rybarSupport us	https://t.me/rybar/66820	2024-12-31T08:17:00-08:00
🎬 🎄🇷🇺 New Year's greetings from Russian President Vladimir Pu...	🎄🇷🇺 New Year's greetings from Russian President Vladimir Putin🔻Main statements:▪️As the president emphasized, Russia has become a strong, independent, free country that was able to respond to the most difficult challenges of the time.▪️-Everything will be fine, we will only move forward. We know for sure that the absolute value for us was, is and will be the fate of Russia, the well-being of its citizens.▪️-This is how our unity, our faith in ourselves and in our strengths, in our capabilities strengthened. We still have a lot to decide, but we can rightfully be proud of what has already been done -.▪️This period was filled with many historically significant, large-scale events. We set big goals for ourselves and achieved them. We overcame challenges more than once because we were together. ▪️On this New Year's Eve, the intentions, hopes of family and friends, millions of people throughout Russia - together with our soldiers and commanders. ▪️Putin said that the soldiers in the Northern Military District are true heroes who have taken on the great military work of defending Russia and providing the people with lasting guarantees peace and security.▪️The Russian Federation is faithful to the covenants and traditions of veterans of the Great Patriotic War war.▪️The coming year 2025 has been declared in Russia as the Year of Defender of the Fatherland.▪️The Russian leader wished well-being and prosperity to every home, every family and Russia.#digest #Results of the Year #Russia@rybarSupport us Video is too big	https://t.me/rybar/66818	2024-12-31T06:59:01-08:00
