Title	Description	Link	pubDate
-When buying one shoe, a 50% discount-: the enemy invented a fake about veterans of the war in Ukrai...	This is supposedly a promotional offer in one of the Ukrainian clothing stores. The first thing that comes to mind is that it was necessary to come up with such a thing! In the head of a healthy person, such a cynical and mocking idea - to offer a person who has lost a limb, a discount on one shoe - simply cannot be born. Only the -Russian measure- is capable of so deforming the consciousness of homo sapiens to produce such content. The primary source of the spread of this fake is the video of the Russian propagandist Armen Gasparian. The ad itself is a screenshot from it. The video shows that information about the promotion is posted in the fitting room. However, neither the sign nor the frame shows the name of this store, despite the fact that the name of the store is usually duplicated on the promotion announcement. In addition, fakers used the word -disabled- in the ad, although the correct word would be -person with disabilities.- This is a traditional problem with education and tolerance for them. Most likely, the Russians themselves printed such an ad in order to shoot this video and pass it off as a real promotion in a supposedly Ukrainian store. The purpose of this fake is to sow discord in Ukrainian society by openly mocking veterans. In fact, the level of respect for the military and war veterans on the part of society is extremely high. That is why such fakes cause hatred only for Russians.	https://armyinform.com.ua/2024/12/03/pry-kupivli-odnogo-cherevyka-znyzhka-50-vorog-vygadav-fejk-pro-veteraniv-vijny-v-ukrayini/	2024-12-02T20:12:19-08:00
Count the knocked-out armored personnel carriers - the paratroopers made a video with Russian equipm...	The video of combat work was released on December 2 on the unit's channel. With the help of kamikaze drones, our paratroopers destroyed almost a company of armored personnel carriers. -Petryk Pyatochkin was counting baby elephants. And the Cossacks from the -Kryla DShV- unit of the 95th brigade offer you to count the battered Katsap armored personnel carriers,- commented the video. Drones for the impression were given to the soldiers by one of the veteran communities. As reported by ArmyInform, the pilots of the -Kryla- unit of the 95th Polish Airborne Assault Brigade of the Armed Forces of the Armed Forces of Ukraine spectacularly impressed Russian armored car -Tiger-.	https://armyinform.com.ua/2024/12/02/rahuj-pidbyti-btry-desantnyky-zrobyly-rolyk-z-rosijskoyu-tehnikoyu/	2024-12-02T11:58:01-08:00
The Ministers of Defense of Ukraine and the United States discussed the supply of weapons, equipment...	The Ministry of Defense of Ukraine reported this on December 2. -They discussed the current situation on the battlefield, key challenges and needs of the Ukrainian Defense Forces. We also focused on strategic planning for 2025 — in particular, the supply of weapons, equipment and equipping our units,- Rustem Umyerov said. According to him, during the conversation, special attention was paid to the preparation for the next meeting in the Rammstein format. Ukraine and its partners continue to work on solutions that will help further strengthen our defense capabilities and bring victory closer. -Our common vision is security, stability and just peace for Ukraine and the entire democratic world. I am grateful to the USA for its leadership role in the coordination of international support for Ukraine,- said Rustem Umyerov. As reported by ArmyInform, the Minister of Defense of Ukraine held a telephone conversation with the newly appointed EU Commissioner for Defense and Space Andryus Kubilius.	https://armyinform.com.ua/2024/12/02/ministry-oborony-ukrayiny-ta-ssha-obgovoryly-postachannya-ozbroyennya-tehniky-ta-osnashhennya-pidrozdiliv-zsu/	2024-12-02T11:51:14-08:00
No one writes to the young men - because they are under arrest for setting fire to the post office	This was announced on December 2 by the Prosecutor General's Office. One of the suspects found an offer to set fire to the premises of military or law enforcement structures, communications offices, etc. through the Telegram community with announcements. $3,000 was promised for completing the task. Later, he himself chose the object to commit sabotage and involved two comrades. Subversive actions were recorded on video for reporting to the -customer-. The fire was extinguished, no one was injured. Within the framework of the investigation, all the circumstances of the crime are established, including involvement in the organization of sabotage of the special services of the Russian Federation. Under the procedural guidance of the prosecutor's office, the young men were informed of the suspicion of sabotage committed under martial law (Part 2 of Article 28, Part 2 of Article 113 of the Criminal Code of Ukraine). Currently, two suspects are in custody, another is under 24-hour house arrest. As reported by ArmyInform,	https://armyinform.com.ua/2024/12/02/yunakam-nihto-ne-pyshe-bo-pid-areshtom-za-pidpal-poshty/	2024-12-02T11:42:47-08:00
The enemy hit Kryvyi Rih with three rockets. Everyone is shot down	This was reported in the evening of December 2 by the Air Force of the Ukrainian Armed Forces. -All three missiles were shot down by air defense of the air command -East-. Let's keep the sky! Together - to victory!-, - said the message of the Armed Forces of the Armed Forces of Ukraine. As reported by ArmyInform, air defense units shot down 52 Russian UAVs, another 50 — lost in location.	https://armyinform.com.ua/2024/12/02/vorog-udaryv-po-kryvomu-rogu-troma-raketamy-vsi-zbyti/	2024-12-02T10:52:14-08:00
Rustem Umyerov held the first conversation with the new European Commissioner for Defense: details	The Minister of Defense of Ukraine spoke about this today in a telephone conversation with the newly appointed EU Commissioner for Defense and Space Andryus Kubilyus, reported MOU. -I congratulated Mr. Kubilyus on his appointment to this important position, which for the first time in the history of the European Commission combines responsibility for defense policy and the development of space technologies. This is a landmark step for Europe, which confirms its readiness to adapt to modern security challenges. And it is a great honor for me that our conversation was the first for Mr. Kubilyus in his new position,- said Rustem Umyerov. Among the key topics of discussion was the creation of a White Paper on European defense, which should strengthen the readiness of the European Union for security challenges and will include a security section on the ways of military and defense support of Ukraine at the current stage and in the medium and long term. According to the minister, Ukraine actively participated in the formation of this strategic document, which is designed to strengthen the security system of the European Union. -The attention was focused separately on the situation at the front. I informed Mr. Kubilyus about the most urgent needs of the Ukrainian Defense Forces: training and equipping brigades, strengthening of air defense, provision of artillery, ammunition and investments in our defense industry,- said Rustem Umyerov. He also announced that he invited Andryus Kubilyus to pay a working visit to Ukraine. -Ahead is ambitious and fruitful cooperation with the aim of ensuring a just peace in Ukraine and Europe,- Rustem Umyerov concluded. It should be noted that Andryus Kubilius became the first European Commissioner for Defense in the history of the EU. Previously, this area of ​​responsibility was combined with the position of the chief diplomat of the European Union. As reported by ArmyInform, Volodymyr Zelenskyi and Olaf Sholcz spilnogo-z-nimechchynoyu-vyrobnycztva/->inspected -smart drones- of domestic and joint with Made in Germany. &nbsp;	https://armyinform.com.ua/2024/12/02/rustem-umyerov-proviv-pershu-rozmovu-z-novym-yevrokomisarom-z-oborony-detali/	2024-12-02T10:33:44-08:00
Strengthening air defense and joint production of weapons: the results of the meeting of the leaders...	The statement was made public on the evening of December 2. -We discussed our joint opportunities for the coming weeks and months — bilateral work and with other partners, possible meetings and agreements. We must realize all the possibilities of strengthening Ukraine both at the front and in diplomacy. This also applies to the level of support for Ukraine,- the President said. He emphasized that it is fundamental for Ukraine that Germany, as the leader of support, does not reduce it next year, and in particular financial support. -This will be the right signal for all partners. We must also continue the pressure of sanctions on Russia for the war — we cannot let Putin adapt to the pressure. And, of course, we must remember that the key to our common security on the continent is geopolitical certainty — something that most European nations already have, but Ukraine has not yet secured. Geopolitical determination involves the solution of two issues for each country in Europe — about the EU and NATO,- Volodymyr Zelenskyi said. According to him, the Patriot, IRIS-T, and Gepard anti-aircraft guns provided by Germany have already saved tens of thousands of people and hundreds of infrastructure facilities. Separately, the President thanked for the new military package worth 650 million euros and a clear deadline for delivery - this month. Among the topics discussed during the meeting were the continuation of defense cooperation and sanctions pressure on Russia, as well as maintaining the level of support from Germany next year. As reported by ArmyInform, Volodymyr Zelenskyi and Olaf Sholcz spilnogo-z-nimechchynoyu-vyrobnycztva/-> inspected the -smart drones- of domestic and joint with Made in Germany.	https://armyinform.com.ua/2024/12/02/posylennya-ppo-ta-spilne-vyrobnycztvo-zbroyi-rezultaty-zustrichi-lideriv-ukrayiny-ta-nimechchyny/	2024-12-02T09:19:21-08:00
Honored with 3 drones - in Kurshchyna they hit a very nimble occupier	The video of the defeat was released on December 2 on the unit's channel. The enemy soldier first tried to hit our drone by throwing his machine gun. But he didn't hit. After that, the Russian resorted to the tactics of sharp maneuvers, constantly changing the direction of movement and getting out of the way of our drone. The pursuit continued, when a bomber came to the aid of our FPV pilot, who hit the enemy with a skid and immobilized him. Next, kamikaze drones took up the task, two of which were used, because the pilots wanted to make sure that this time the Russian would definitely not escape. -Unbelievable chase in the field: the Russian occupier ran away from the FPV drone for a long time, but in vain... Died exhausted,- the unit commented on the video. As reported by ArmyInform, fighters of the -Wings to Hell- unit of the 103rd Territorial Defense Brigade named after Metropolitan Andrey Sheptytsky destroyed the Russian anti-aircraft missile complex -Arrow-10-.	https://armyinform.com.ua/2024/12/02/vshanuvaly-3-dronamy-na-kurshhyni-urazyly-duzhe-vertkogo-okupanta/	2024-12-02T11:22:49-08:00
Dodging the current - a group of ferrymen was caught in Odesa	The State Border Service of Ukraine reported this on December 2. The border guards, together with the National Police, detained three criminals: the organizer, a citizen of Armenia, and two of his accomplices, citizens of Ukraine. One of them was caught in the act: near the border itself, during the transit of the -client-. ArmyInform reminds that it is better not to break the law or risk your life, but to use the aggregator of vacancies in the Armed Forces and recruiting centers.	https://armyinform.com.ua/2024/12/02/uhylyanty-na-potik-na-odeshhyni-nakryly-grupu-perepravnykiv/	2024-12-02T11:03:40-08:00
The enemy hit Kryvyi Rih with 3 rockets. Everyone is shot down	This was reported in the evening of December 2 by the Air Force of the Ukrainian Armed Forces. -All three missiles were shot down by air defense of the air command -East-. Let's keep the sky! Together - to victory!-, - said the message of the Armed Forces of the Armed Forces of Ukraine. As reported by ArmyInform, air defense units shot down 52 Russian UAVs, another 50 — lost in location.	https://armyinform.com.ua/2024/12/02/vorog-udaryv-po-kryvomu-rogu-3-raketamy-vsi-zbyti/	2024-12-02T10:52:14-08:00
Support for Ukraine remains one of the key priorities of the European Union — Rustem Umyerov	The Ministry of Defense of Ukraine reported this on December 2. -I congratulated Mr. Kubilyus on his appointment to this important position, which for the first time in the history of the European Commission combines responsibility for defense policy and the development of space technologies. This is a landmark step for Europe, which confirms its readiness to adapt to modern security challenges. And it is a great honor for me that our conversation was the first for Mr. Kubilyus in his new position,- said Rustem Umyerov. Among the key topics of discussion was the creation of a White Paper on European defense, which should strengthen the readiness of the European Union for security challenges and will include a security section on the ways of military and defense support of Ukraine at the current stage and in the medium and long term. According to the Minister, Ukraine actively participated in the formation of this strategic document, which is designed to strengthen the security system of the European Union. -The attention was focused separately on the situation at the front. I informed Mr. Kubilyus about the most urgent needs of the Ukrainian Defense Forces: training and equipping brigades, strengthening of air defense, provision of artillery, ammunition and investments in our defense industry,- said Rustem Umyerov. He also announced that he invited Andryus Kubilyus to pay a working visit to Ukraine. -Ahead is ambitious and fruitful cooperation with the aim of ensuring a just peace in Ukraine and Europe,- Rustem Umyerov concluded. As reported by ArmyInform, Volodymyr Zelenskyi and Olaf Sholcz spilnogo-z-nimechchynoyu-vyrobnycztva/->inspected -smart drones- of domestic and joint with Made in Germany. &nbsp;	https://armyinform.com.ua/2024/12/02/pidtrymka-ukrayiny-zalyshayetsya-odnym-iz-klyuchovyh-priorytetiv-yevropejskogo-soyuzu-rustem-umyerov/	2024-12-02T10:33:44-08:00
We can go into the hatch, we can go into the engine - Teroboronmen destroy enemy armored personnel c...	The video was shared on the unit's channel. According to the established scheme, the enemy armored vehicles were first stopped by drone hits, and then they were already on their way. -All the fields of Katsapetia near our positions are covered with knocked-out enemy equipment. Katsaps climb like flies, they also die in the same way - quickly and in the fermenter. The work is boiling!-, - commented on the video in the unit. The drones for the strikes were provided by one of the volunteer communities. As reported by ArmyInform, the pilots of The Ravens unit of the 129th brigade of the Territorial Defense Forces of the Ukrainian Armed Forces made a large selection of damage to enemy military equipment and infantry in the Kursk region.	https://armyinform.com.ua/2024/12/02/mozhemo-u-lyuk-mozhemo-u-dvygun-teroboronczi-riznomanitno-nyshhat-vorozhi-btry-na-kurshhyni/	2024-12-02T10:14:15-08:00
Almost 4,000 servicemen are already worried about returning to service from the SZCH	This was announced on December 2 by the Special Prosecutor's Office in the Defense Sector of the Central Region. Military servicemen who for the first time voluntarily left military units or places of service or committed desertion, and who will voluntarily arrive at military units no later than January 1, 2025 and express their readiness to continue military service, will have their military service extended, the validity of the contract, and the payment of financial support will be renewed accordingly and implementation of food and other types of provision, other benefits and social guarantees established by the legislation of Ukraine were also renewed. Servicemen or their commanders must inform the relevant specialized prosecutors' offices in the field of defense, the territorial offices of the State Bureau of Investigation, the National Police or the territorial offices of the Military Law and Order Service of their intention to return to military units for further military service. The presence of criminal proceedings for the act of voluntarily leaving a military unit or place of service or desertion is not a reason for refusing to continue military service and the validity of the contract. In the future, the procedure of release from criminal responsibility will be applied to such servicemen who have embarked on the path of correction, which became possible after the adoption of Law of Ukraine No. 3902-IX -On Amendments to the Criminal Code of Ukraine, the Criminal Procedure Code of Ukraine and other laws of Ukraine regarding the improvement of criminal liability for crimes against the established order of military service during martial law-, which entered into force on September 7 2024 year. It should be noted that for the commission of crimes provided for in Art. 407 (-Unwillingly leaving a military unit or place of service-) and 408 (-Desertion-), committed under martial law, the law provides for a punishment of at least 5 years of imprisonment. Thus, with regard to military personnel who will not return to the military units by January 1, 2025, the pre-trial investigation will be carried out in the general manner. As reported by ArmyInform, VSP explained , who are affected by changes in the legislation on the SZH. &nbsp;	https://armyinform.com.ua/2024/12/02/vzhe-majzhe-4000-vijskovosluzhbovcziv-klopochutsya-pro-povernennya-na-sluzhbu-z-szch/	2024-12-02T09:55:21-08:00
-The brazier- must be burning - Russian tanks with anti-drone protection were burned in the Kupyan r...	The video of combat work was made public on December 2 on the unit's channel. The Russian armored vehicles were not helped by the anti-drone protection of the -grill- type. Some of the tanks had already been abandoned by the crews and efforts were made to make it impossible to repair them and return to the front. -Barbecue- for FPV is not an obstacle! We love how it burns! Have fun watching it, too,- commented the video in the unit. As ArmiyaInform reported, the successful operation to destroy the Russian automated complex of radio-electronic suppression -Borysoglebsk-2- conducted by the Guardsmen of the Red Brigade Kalina- together with BSSP -Tyfun-. &nbsp;	https://armyinform.com.ua/2024/12/02/mangal-maye-gority-na-kupyanshhyni-spalyly-rosijski-tanky-z-antydronovym-zahystom/	2024-12-02T09:43:59-08:00
All opportunities to strengthen Ukraine, both at the front and in diplomacy, must be realized - the ...	The statement was made public on the evening of December 2. -We discussed our joint opportunities for the coming weeks and months — bilateral work and with other partners, possible meetings and agreements. We must realize all the possibilities of strengthening Ukraine both at the front and in diplomacy. This also applies to the level of support for Ukraine,- the President said. He emphasized that it is fundamental for Ukraine that Germany, as the leader of support, does not reduce it next year, and in particular financial support. -This will be the right signal for all partners. We must also continue the pressure of sanctions on Russia for the war — we cannot let Putin adapt to the pressure. And, of course, we must remember that the key to our common security on the continent is geopolitical certainty — something that most European nations already have, but Ukraine has not yet secured. Geopolitical determination involves the solution of two issues for each country in Europe — about the EU and NATO,- Volodymyr Zelenskyi said. As reported by ArmyInform, Volodymyr Zelenskyi and Olaf Scholz viewed -smart drones- of domestic and joint production with Germany.	https://armyinform.com.ua/2024/12/02/vsi-mozhlyvosti-posylennya-ukrayiny-yak-na-fronti-tak-i-v-dyplomatiyi-mayemo-realizuvaty-prezydent/	2024-12-02T09:19:21-08:00
Min to you! — our drones are shelling the occupiers' dugouts	The video of the hits was made public on December 2 on the unit's channel. To work in dugouts, our pilots use special ammunition of increased power, which ensures the destruction of targets. In one case, our bomber drone worked under the supervision of a scout drone, which recorded both the operation and the hit. As ArmyInform reported, the fighters of the Shadow recorded the destruction of the Russian anti-aircraft missile complex -Buk-M2-.	https://armyinform.com.ua/2024/12/02/min-vam-nashi-dronari-luskayut-blindazhi-okupantiv/	2024-12-02T08:54:07-08:00
-Pust, karochye, evo valyat!- - GUR intercepted the order of the Russian commander to kill our priso...	Record of the conversation released on December 2 by the Main Intelligence Directorate of the Ministry of Defense. During the interception, the Russian commander orders his subordinate, whom he calls -Baron-, to kill the prisoner. First orders to organize the murder with the help of other fighters. Later, he calls back and when he learns that the captive is still alive, he gets very angry and orders the Baron to personally commit a bloody crime. GUR reminds: for every war crime committed by the occupiers, there will be a fair and just retribution. As reported by ArmyInform, in GUR told about the situation of the Russians in Syria.	https://armyinform.com.ua/2024/12/02/pust-karochye-yevo-valyat-gur-perehopylo-nakaz-rosijskogo-komandyra-vbyty-nashogo-polonenogo/	2024-12-02T08:31:27-08:00
The mass grave around the APC — our drones added corpses to the landscape	The video was shared on unit channel. A pile of Russian bodies lay around the destroyed armored vehicles. But as our drone approached, two of the dozen corpses came to life and opened fire from machine guns. In vain, because with the first reset, one of my mother's PPO-shniks was struck and caught fire with fillet parts. -An archival but unique video. Piles of corpses. Two drone-powered machines. Hit reset. And the katsap, which burns brightly, but not for long,- commented the video in -God's Matter-. &nbsp; As reported by ArmyInform, fighters of the unmanned systems battalion Strike Drone Company 47 of the mechanized brigade struck a Russian who really wanted to live.	https://armyinform.com.ua/2024/12/02/bratska-mogyla-navkolo-btra-nashi-dronari-dodaly-trupiv-u-pejzazh/	2024-12-02T08:16:15-08:00
Magyar destroys Russian sappers, Kurshchyna — Russians surrender: stream from the front-line city	The enemy launched massive assaults in the Kharkiv region. In this area of ​​responsibility, the defense is held by the 42 OMBr, which prepared for battle in advance. Only according to visually confirmed data, the Russians lost 13 of their soldiers, 27 were wounded. Two T-62 tanks were destroyed, two more were damaged. Two BMPs were burned and another armored personnel carrier was damaged. In the Pokrovsky direction, the BTR-4E crew of the -Chervona Kalina- brigade cleared the landing with the occupiers. A group of Russians was discovered by aerial scouts, after which an armored personnel carrier went to work, the crew of which destroyed the enemy before he reached our positions. These and other topics are discussed by our presenters, Lt. Col. Serhiy Misyura and Major Andrii Makarenko.	https://armyinform.com.ua/2024/12/02/madyar-nyshhyt-rosijskyh-saperiv-kurshhyna-rosiyany-zdayutsya-v-polon-strim-iz-pryfrontovogo-mista/	2024-12-02T08:01:03-08:00
- Thanks to the boys for taking us captive - special forces showed how they captured 8 Russians in K...	The video of the raid was released on December 2 on the unit's channel. The special forces attacked the positions of the Russians and suppressed the resistance with fire, destroying 7 enemies. The Russians who survived surrendered. They were brought to our positions, and the special forces had to engage in battle several times. -We finished the autumn hunting season. Losses of the enemy are 7 — 200, 8 — prisoners,- UA_REG Team commented on the video. &nbsp; As reported by ArmyInform, fighters of the UA_REG Team unit of the Special Operations Forces of the Armed Forces destroyed a dozen Russians during a shooting battle in the forest on Kurshchyna	https://armyinform.com.ua/2024/12/02/spasiba-paczanam-shto-vzyali-nas-v-plyen-speczpryzspasiba-paczanam-shto-vzyali-nas-v-plyen-speczpryznachenczi-pokazaly-yak-zahopyly-8-rosiyan-na-kurshhyn/	2024-12-02T07:42:11-08:00
Tactics -small infantry corps-: Russian stormtroopers liked to step on the bodies of their comrades	Colonel Vladyslav Voloshyn, spokesman, told about this on the air -Suspilne Novyny- Defense Forces of the South. According to Vladyslav Voloshyn, the enemy actively uses small groups of infantry. Infantrymen are supported by armored combat vehicles. This tactic creates a certain pressure on the defense, which the invaders try to wedge into. -The tactics of these small groups brought them success in other directions, in particular in Bakhmut, Soledar, Avdiivka. They are trying to use the same tactics here. They have partial success, because they are slowly advancing. But I repeat, the Defense Forces of Ukraine are conducting active defense and are trying to restore the position along the line of battle,- said Vladyslav Voloshyn. Earlier ArmyInform reported that the occupiers are strengthening the Kinburn spit in order to prevent the landing of the Ukrainian landing force.	https://armyinform.com.ua/2024/12/02/taktyka-malyh-pihotnyh-trupiv-rosijski-shturmovyky-polyubyly-nastupaty-po-tilam-svoyih-tovaryshiv/	2024-12-02T07:24:09-08:00
Love and $500 led to prison — a couple of arsonists were arrested in Znamyanka	This was announced on December 2 by the Prosecutor General's Office. The woman received an arson proposal on the Telegram network from a representative of the Russian Federation and involved her roommate, a former employee of Ukrzaliznytsia. The -customer- replenished the suspect's crypto wallet with an amount equivalent to $500. Later, he provided instructions on renting a conspiratorial apartment in Alexandria and purchasing a highly flammable mixture. They filmed the arson of the object on a mobile phone. The suspects are currently in custody. They were informed of the suspicion of sabotage committed under martial law (Part 2 of Article 28, Part 2 of Article 113 of the Criminal Code of Ukraine). As reported by ArmyInform, there is a very greedy schoolboy in Kharkiv Oblast has a chance to face eternity in prison.	https://armyinform.com.ua/2024/12/02/kohannya-i-500-dovely-do-tyurmy-u-znamyanczi-zatrymaly-parochku-pidpalyuvachiv/	2024-12-02T07:01:40-08:00
Colossal figures: the Defense Forces named the losses of the Russian army in the East for a month	This was told on the air of the telethon -Edyny Novyvi- the spokesperson of OSU -Khortytsia- - lieutenant colonel Nazar Voloshyn. -Colossal in terms of the number of casualties is November and, in particular, in our operational zone, the enemy suffered losses - more than 35,000 in a month,- said Nazar Voloshyn. According to him, the enemy carried out 1,156 assaults on Defense Forces positions last week, compared to 921 enemy attacks a week earlier. The spokesman said that last week the enemy advanced most actively in the Pokrovsky, Kurakhivskyi, Vremivskyi, Kupyanskyi and Lymanskyi directions. In particular, the enemy carried out 342 attacks on the positions of Ukrainian troops in the Pokrovsky direction, 341 in the Kurakhivskyi direction, 126 in the Vremivskyi direction, and 112 in the Kupyanskyi direction. The enemy uses assaults in the vast majority of small, mobile groups, also involving ATVs and motorcycles,- Nazar Voloshyn said. In addition, last week, the enemy launched 12 missile strikes against the positions of Ukrainian troops and civil infrastructure objects, firing 126 missiles. Enemy aviation carried out 327 airstrikes, dropping 424 anti-aircraft missiles. The enemy fired 31,000 shots at the positions of Ukrainian troops. As reported by ArmiyaInform, in November 2024, the Russian army suffered the greatest irreversible and sanitary losses in manpower since the start of the full-scale invasion, 45,720 troops.	https://armyinform.com.ua/2024/12/02/kolosalni-czyfry-u-sylah-oborony-nazvaly-vtraty-armiyi-rf-na-shodi-za-misyacz/	2024-12-02T06:54:31-08:00
Communications and electricity were cut off for the occupiers - a special unit of the GUR is working	Video of combat work appearedon the page of the Main Intelligence Directorate of the Ministry of Defense of Ukraine on December 2. -Communications and electricity were cut off for the occupiers - another result of the scouts' work. Shasta - again! Combat work against the Russian invaders continues. Glory to Ukraine!- - the scouts wrote. Previously, ArmyInform showed how UAV calculations of units of active operations of the GUR continue accurate fire attacks on the Russian occupiers and their equipment in the Zaporizhzhia region.	https://armyinform.com.ua/2024/12/02/vidrubaly-okupantam-zvyazok-i-elektryku-%e2%80%95-praczyuye-speczpidrozdil-gur/	2024-12-02T06:36:32-08:00
120 combat clashes at the front, the General Staff of the Armed Forces reported on the situation in ...	This is stated in the operational information of the General Staff ZSU as of 16:00 on December 2. In the Kupyansk direction, the enemy carried out three assaults near Dvorichna, Petropavlivka, and Kolisnikivka. One battle has ended, two more are still ongoing. In the Lyman direction, the invading army attacked 13 times near the settlements of Zeleny Gay, Grekivka, Cherneshchyna, Kopanky, Yampolivka, and Terna. Six enemy attacks were not completed. Our defenders stopped one attack on the Siversk direction near the settlement of Bilogorivka. Defense forces repelled three Russian assaults near Hryhorivka and Chasovoy Yar in the Kramatorsk direction. On the Toretsk direction the enemy attacked five times near the settlements of Toretsk, Nelipivka and Shcherbynovka. In the Pokrovsky direction, since the beginning of the day, the occupiers have made 16 attempts to dislodge our defenders from their occupied positions in the areas of Myrolyubivka, Promin, Lysivka, Krasniy Yar, Dachenske, Zhovte, Chumatske and Novy Trud settlements. The defense forces restrained the enemy's onslaught and repulsed ten attacks, six clashes are still ongoing. Enemy losses are being refined. Today in the Kurakhiv direction the enemy attacked 27 times near the settlements of Berestki, Stari Terny, Sontsivka, Novodmytrivka, Zorya, Kurakhove, Dalnye, Katerynivka, Antonivka and Hanivka. Fourteen battles have been completed, 13 more are still ongoing. In the Vremivsk direction, the occupiers attacked the positions of our troops eight times near Kostiantynopolsky, Rozdolny, Velika Novosilka, Novoandriivka, Novosilka, and Novopol, seven clashes continue until now. In the direction of Gulyaipil, the enemy carried out an air strike, using attack aircraft in the area of ​​the settlement of Gulyaipole. The enemy did not conduct active operations in the Orikhov and Dnieper directions. In other areas of the front, the situation has not undergone significant changes.	https://armyinform.com.ua/2024/12/02/na-fronti-120-bojovyh-zitknen-u-genshtabi-zsu-povidomyly-pro-sytuacziyu-na-osnovnyh-napryamkah/	2024-12-02T06:18:19-08:00
The Ministry of Defense told how many explosive devices were destroyed since the beginning of the la...	About this informs Ministry of Defense December 2. Also, the results of the work included: During demining, 4,456 explosive objects were discovered and destroyed. In total, since the beginning of the large-scale invasion of the Russian Federation, their number was 415,681 units. According to the information of the Main Department of Mine Action, Civil Defense and Environmental Security, the Ministry of Defense of Ukraine is involved in demining units of the Armed Forces of Ukraine and the State Special Transport Service to clean the de-occupied territories from explosive objects. -During the last week of November, 192 demining teams with a total number of 905 people and 17 mechanized demining machines were involved in clearing the territories,- the statement said. The MOU noted that, as of today, 69 mine action operators have been certified in Ukraine. After receiving the appropriate certificate, they have permission to carry out humanitarian demining, i.e. in territories where there are no active hostilities. -According to the Law of Ukraine -On Mine Action in Ukraine-, only mine action operators are involved in humanitarian demining,- the MoU emphasized. As reported by ArmyInform, potentially odynycz-tehniky/->mined territory today is about 139,000 square kilometers.	https://armyinform.com.ua/2024/12/02/u-mou-rozpovily-skilky-vybuhonebezpechnyh-predmetiv-znyshheno-z-pochatku-shyrokomasshtabnogo-vtorgnennya-rf/	2024-12-02T06:10:20-08:00
Four Russians were hit with one drone - our marines are conducting master classes in Kurshchyna	The video of combat work was released on December 2 on the brigade's channel. In the first footage, 4 Russian attack aircraft were punished for not maintaining the distance and were hit by an FPV drone. The following Russians became victims of resets. Three more enemies were burned along with the ATV. -We continue to destroy the enemy in Kurshchyna day and night with all available methods and means,- the brigade commented on the video. As reported by ArmyInform, the military of the Russian Federation use powerful means electronic warfare to protect its assault units in the Kursk region from drone strikes of the 36th Marine Brigade.	https://armyinform.com.ua/2024/12/02/odnym-dronom-urazyly-chotyroh-rosiyan-na-kurshhyni-nashi-morpihy-provodyat-majsterklasy/	2024-12-02T05:57:48-08:00
Volodymyr Zelenskyi and Olaf Scholtz inspected - smart - drones of domestic and joint production wit...	This is stated in the message of the head of state. Drones of domestic production, as well as those created in Ukraine in cooperation with German companies, were presented at the exhibition. In particular, one of the drones uses automatic homing systems with artificial intelligence produced by German companies. Another is the result of the work of a localized German company, which opened a center in Ukraine for the production and maintenance of already delivered equipment. Representatives of the manufacturing companies told Volodymyr Zelenskyi and Olaf Scholtz about the characteristics of air and ground unmanned systems, as well as about the peculiarities of their use. The leaders were also shown examples of the combat use of domestic weapons with computer vision, automatic targeting and homing systems. -And it is very important that Ukraine also manufactures such weapons in cooperation with Germany. Thanks to everyone involved in this work. Thank you to Germany for such important support of our defense potential,- said Volodymyr Zelenskyi. Earlier today, Olaf Scholz and Volodymyr Zelensky visited Ukrainian soldiers who were wounded in battles against the occupiers and are undergoing treatment and rehabilitation. We will remind, German Chancellor Olaf Scholz on Monday, December 2 arrived in Kyiv with an unannounced visit. Germany will provide a new package of military aid /a> to Ukraine in the amount of 650 million euros.	https://armyinform.com.ua/2024/12/02/volodymyr-zelenskyj-i-olaf-sholcz-oglyanuly-rozumni-drony-vitchyznyanogo-ta-spilnogo-z-nimechchynoyu-vyrobnycztva/	2024-12-02T05:39:55-08:00
They lose a battalion for a week: in Toretsk, every meter of advance is given to the occupiers with ...	The spokeswoman of OTU -Luhansk- told about this on the air of the telethon -Edyny Novyny- - Major Anastasia Bobovnikova. According to Anastasia Bobovnikova, city battles on the streets are very brutal. The enemy advances, but the advance is counted as houses. -Any promotion, even if it is one or two houses, is given to him with great blood. We calculated that in a week the enemy would place a mechanized battalion in Toretsk itself. These are more than 500 people,- said Anastasia Bobovnikova, spokeswoman of Luhansk Technical University. Previously ArmyInform reported that in the Seversky direction the occupiers' attack aircraft have nowhere to hide, they are being shot as if in a shooting range.	https://armyinform.com.ua/2024/12/02/vtrachayut-bataljon-na-tyzhden-u-toreczku-kozhen-metr-prosuvannya-dayetsya-okupantam-velykoyu-krovyu/	2024-12-02T05:28:04-08:00
