Title	Description	Link	pubDate
🇺🇸🇮🇷 The United States charged an Iranian man on Friday in co...	🇺🇸🇮🇷 The United States charged an Iranian man on Friday in connection with an alleged IRGC plot to assassinate Donald Trump, the Department of Justice said.📝 Reuters🗺 @PoliticsGR	https://t.me/PoliticsGR/3257	2024-11-09T00:57:06-08:00
🔁	Forwarded From Geopolitics Watch (XLevant)	https://t.me/PoliticsGR/3255	2024-11-09T00:55:06-08:00
📊 Macroeconomic Indicators Update (8/11/2024): 🇵🇪 Interest Rat...	📊 Macroeconomic Indicators Update (8/11/2024):🇵🇪 Interest Rate: 5.25 ⬇️ 5.0🇭🇰 Interest Rate: 5.25 ⬇️ 5.0🇲🇾 Unemployment Rate: 3.2% ➡️ 3.2%🇫🇷 Trade Balance: €-7.7 billion ⬇️ €-8.3 billion🇬🇷 Inflation Rate y/y: 2.9% ⬇️ 2.4%🇨🇱 Inflation Rate y/y: 4.1% ⬆️ 4.7%🇹🇿 Inflation Rate y/y: 3.1% ⬇️ 3.0%🇧🇷 Inflation Rate y/y: 4.42% ⬆️ 4.76%🇨🇦 Unemployment Rate: 6.5% ➡️ 6.5%🇪🇨 Inflation Rate y/y: 1.42% ⬇️ 1.36%📝 Myfxbook, Tradays🗺 @PoliticsGR	https://t.me/PoliticsGR/3254	2024-11-08T13:40:06-08:00
🖼 🇮🇱🇱🇧 Israeli strike near the country’s only state-funded u...	🇮🇱🇱🇧 Israeli strike near the country’s only state-funded university, Lebanese University.📝 Bint Jbeil🗺️ @PoliticsGR	https://t.me/PoliticsGR/3253	2024-11-08T13:39:35-08:00
🖼 🇺🇸 Nvidia is Now a Dow Member, as is Paint-Maker Sherwin-Wil...	🇺🇸 Nvidia is Now a Dow Member, as is Paint-Maker Sherwin-Williams.Nvidia (NVDA) joined the Dow Jones Industrial Average on Friday, replacing storied chipmaker Intel (INTC) as the artificial intelligence (AI) darling cements its position as the world’s most valuablecompany.The change took effect prior to the start of trading, according to S&amp;P Dow Jones Indices, which manages the blue-chip index, in an announcement at the start of the month.Paint maker Sherwin-Williams (SHW) also became a member of the blue-chip index on Friday, supplanting chemical giant Dow (DOW).📝Investopaidia🗺️@PoliticsGR	https://t.me/PoliticsGR/3251	2024-11-08T06:26:13-08:00
📊 🇺🇸 How do you view the rumours for potential officials in th...	🇺🇸 How do you view the rumours for potential officials in the Trump administration?Anonymous Poll0% - Positively.0% - Negatively.100% - Let Trump form his administration and then we’ll have an opinion.	https://t.me/PoliticsGR/3250	2024-11-08T00:30:15-08:00
🔁🖼 🇺🇸 - Grenell Polymarket's favorite as secretary of state w...	Forwarded From Global Intel Watch (Cody)🇺🇸 - Grenell Polymarket's favorite as secretary of state with Rubio as a close second. Pompeo by far the favorite for defense secretary.	https://t.me/PoliticsGR/3248	2024-11-08T00:28:06-08:00
🔁 🇺🇸 - Jared Kushner says he will not take a position in the n...	Forwarded From Thermopylae🇺🇸 - Jared Kushner says he will not take a position in the new Trump administration. Follow: @ThermopylaeNews	https://t.me/PoliticsGR/3247	2024-11-08T00:25:06-08:00
🇳🇱🇲🇦🇮🇱🇧🇪 People, who claim a -pogrom- occurred because of...	🇳🇱🇲🇦🇮🇱🇧🇪 People, who claim a -pogrom- occurred because of the injuries, need to search what happened in Heysel in 1985; many football fans will be aware of that.With all due respect to the victims of this tragedy. 🗺 @PoliticsGR	https://t.me/PoliticsGR/3246	2024-11-08T00:22:16-08:00
🔁🎬 🇮🇱❌🇪🇸🇵🇸 — 🇳🇱Something the media that does not mentio...	Forwarded From Geopolitics Watch (XLevant)🇮🇱❌🇪🇸🇵🇸 — 🇳🇱Something the media that does not mention, according to the reports of what happened before the events, there was a Maccabi fan who climbed up and tore off a Palestinian flag of some random building while the other fans were cheering, the Maccabi fans have also walked around the streets shouting -Let the IDF fuck-, -Let's fuck the Arabs-, and also refused to observe a minute of silence for those killed in the flood in Valencia in spain.🔗an Israeli observer🌐	https://t.me/PoliticsGR/3243	2024-11-08T00:20:08-08:00
🇺🇸🌍 AGOA, which gives sub Saharan African exports free acces t...	🇺🇸🌍 AGOA, which gives sub Saharan African exports free acces to American markets to Forster growth, will expire in 2025 and will likely not be renewed by the Trump Administration 📝 ISS Africa 🗺 @PoliticsGR	https://t.me/PoliticsGR/3242	2024-11-07T23:22:35-08:00
🇭🇺🇪🇺🇺🇦🇷🇺 During the European Political Community (EPC) su...	🇭🇺🇪🇺🇺🇦🇷🇺 During the European Political Community (EPC) summit in Budapest, Viktor Orbán urged to secure a rapid -ceasefire- in Ukraine as a prelude to peace negotiations with Russia.Zelenskyy immediately rebuked the statement calling it -nonsense and disharmony-.📝 Euronews🗺 @PoliticsGR	https://t.me/PoliticsGR/3241	2024-11-07T23:10:06-08:00
🇮🇱🇱🇧🇺🇳🇲🇾 The Lebanese Army announced yesterday that 3 cit...	🇮🇱🇱🇧🇺🇳🇲🇾 The Lebanese Army announced yesterday that 3 citizens were killed, 3 soldiers were injured and 4 members of the Malaysian unit in UNIFIL were injured in an Israeli raid on a car in Sidon.📝 Al Manar🗺 @PoliticsGR	https://t.me/PoliticsGR/3240	2024-11-07T23:09:53-08:00
🎬🖼 🇱🇧🇮🇱 Hezbollah attacks in the north. 📝 Sabereen 🗺 @Pol...	🇱🇧🇮🇱 Hezbollah attacks in the north.📝 Sabereen🗺 @PoliticsGR	https://t.me/PoliticsGR/3237	2024-11-07T23:04:28-08:00
🎬 🇳🇱🇲🇦🇮🇱 More footage from the attack, it was apparently b...	🇳🇱🇲🇦🇮🇱 More footage from the attack, it was apparently before the match.By the way, the final score was 5-0 for Ajax.📝 GruppaOF🗺 @PoliticsGR	https://t.me/PoliticsGR/3234	2024-11-07T23:00:47-08:00
🇳🇱🇲🇦🇮🇱 Dutch PM Geert Wilders said there will be prosecutio...	🇳🇱🇲🇦🇮🇱 Dutch PM Geert Wilders said there will be prosecutions against the attackers.📝 Ynet🗺 @PoliticsGR	https://t.me/PoliticsGR/3233	2024-11-07T22:42:41-08:00
💬 @PoliticsGR Commentary 🇳🇱🇲🇦🇮🇱🇬🇷 Reminder that this Mar...	💬 @PoliticsGR Commentary🇳🇱🇲🇦🇮🇱🇬🇷 Reminder that this March, Maccabi fans attacked a person in Greece and there were no repercussions.SDNAΒίντεο: Τα επεισόδια στο Σύνταγμα από τους οπαδούς της Μακάμπι - Η στιγμή του ξυλοδαρμούΕπεισόδια σημειώθηκαν στο Σύνταγμα με οπαδούς της Μακάμπι Τελ Αβίβ, οι οποίοι ξυλοκόπησαν άνδρα ο οποίος κρατούσε σημαία της Παλαιστίνης.	https://t.me/PoliticsGR/3232	2024-11-07T22:40:49-08:00
🎬 🇳🇱🇲🇦🇮🇱 After the game, Moroccans attacked Maccabi fans. ...	🇳🇱🇲🇦🇮🇱 After the game, Moroccans attacked Maccabi fans.At least 10 injuries reported, the IDF even decided to send a rescue team.💬 Imagine needing the army in football fights.📝 GruppaOF🗺 @PoliticsGR Video is too big	https://t.me/PoliticsGR/3229	2024-11-07T22:35:22-08:00
🔁🎬 🇮🇱🇳🇱🇪🇸⚠️❌ DESPICABLE: Israeli fans declined to hold a ...	Forwarded From TabZ - Alternative Media🇮🇱🇳🇱🇪🇸⚠️❌ DESPICABLE: Israeli fans declined to hold a moment of silence for the victims of the recent Valencia floods in Spain and even set off illegal fireworks during the Europa League game against Ajax in Amsterdam.Follow me on X | Subscribe to this channel @tabzlive ☑️	https://t.me/PoliticsGR/3228	2024-11-07T22:30:06-08:00
📊 Macroeconomic Indicators Update (7/11/2024): 🇵🇭 GDP y/y: 6.4...	📊 Macroeconomic Indicators Update (7/11/2024):🇵🇭 GDP y/y: 6.4% ⬇️ 5.2%🇨🇳 Trade Balance: ¥582.6 billion ⬆️ ¥679.1 billion🇩🇪 Industrial Production y/y: -3.0% ⬇️ -4.6%🇩🇪 Trade Balance: €21.4 billion ⬇️ €16.9 billion🇸🇪 Interest Rate: 3.25 ⬇️ 2.75🇸🇨 Inflation Rate y/y: 0.61% ⬇️ 0.55%🇲🇺 Inflation Rate y/y: 3.1% ⬆️ 3.4%🇳🇴 Interest Rate: 4.5 ➡️ 4.5🇨🇾 Inflation Rate y/y: 0.7% ⬇️ 0.6%🇪🇺 Retail Sales y/y: 2.4% ⬆️ 2.9%🇧🇼 Interest Rate: 1.9 ➡️ 1.9🇲🇳 Inflation Rate y/y: 6.7% ⬆️ 7.0%🇮🇪 Inflation Rate y/y: 0.7% ➡️ 0.7%🇷🇸 Interest Rate: 5.75 ➡️ 5.75🇲🇽 Inflation Rate y/y: 4.58% ⬆️ 4.76%🇬🇧 Interest Rate: 5.0 ⬇️ 4.75🇺🇸 Interest Rate: 5.0 ⬇️ 4.75🇸🇦 Interest Rate: 5.5 ⬇️ 5.25🇦🇪 Interest Rate: 4.9 ⬇️ 4.65 📝 Myfxbook, Tradays🗺 @PoliticsGR	https://t.me/PoliticsGR/3227	2024-11-07T13:15:06-08:00
🎬🖼 🇱🇧🇮🇱 Yesterday’s Hezbollah strike in Avivim. 📝 Bint Jbe...	🇱🇧🇮🇱 Yesterday’s Hezbollah strike in Avivim.📝 Bint Jbeil🗺 @PoliticsGR	https://t.me/PoliticsGR/3225	2024-11-07T11:25:59-08:00
🎬 🇮🇱🇱🇧 Israeli strikes in Zabdin. 📝 Bint Jbeil 🗺 @Politics...	🇮🇱🇱🇧 Israeli strikes in Zabdin.📝 Bint Jbeil🗺 @PoliticsGR	https://t.me/PoliticsGR/3224	2024-11-07T11:25:06-08:00
🇺🇸🇺🇦🇷🇺 The US does not intend to impose a timeframe for Zel...	🇺🇸🇺🇦🇷🇺 The US does not intend to impose a timeframe for Zelensky to enter into peace talks with Russia, the State Department said.📝 RIA Novosti🗺 @PoliticsGR	https://t.me/PoliticsGR/3223	2024-11-07T11:17:06-08:00
🇺🇸 You asked for the modification of the poll in the comments. ...	🇺🇸 You asked for the modification of the poll in the comments.🗺 @PoliticsGR	https://t.me/PoliticsGR/3222	2024-11-07T11:10:52-08:00
📊 🇺🇸 What’s the greatest threat to the United States?	🇺🇸 What’s the greatest threat to the United States?Anonymous Poll38% - 🇨🇳 China13% - 🇮🇷 Iran31% - 🇮🇱 Israel6% - 🇰🇵 North Korea13% - 🇷🇺 Russia31% - 🇺🇸 The US government13% - 💬 Something else (write in comments)	https://t.me/PoliticsGR/3221	2024-11-07T11:10:19-08:00
📊 🇺🇸🇮🇱 Should AIPAC register as a Foreign Agent?	🇺🇸🇮🇱 Should AIPAC register as a Foreign Agent?Anonymous Poll100% - Yes.0% - No.	https://t.me/PoliticsGR/3220	2024-11-07T11:05:52-08:00
🖼 🇺🇸🇮🇱🗺 Pro-Israel Lobbying in the United States 📝 Sources...	🇺🇸🇮🇱🗺 Pro-Israel Lobbying in the United States📝 Sources: If Americans Knew, OpenSecrets, The American Conservative, The Forward📝 NOTE: Grey colour in denotes refers to Independent candidates.🗺 @PoliticsGR	https://t.me/PoliticsGR/3210	2024-11-07T11:01:47-08:00
🇺🇸🇷🇺 Vladimir Putin has congratulated Donald Trump for winnin...	🇺🇸🇷🇺 Vladimir Putin has congratulated Donald Trump for winning the election through acquaintances.Trump received informal and indirect congratulations from other top Russian officials as well📝 Verstka🗺 @PoliticsGR	https://t.me/PoliticsGR/3209	2024-11-07T10:55:42-08:00
🇺🇸 Donald Trump has won the state of Michigan. 📝 Reuters 🗺 @P...	🇺🇸 Donald Trump has won the state of Michigan.📝 Reuters🗺 @PoliticsGR	https://t.me/PoliticsGR/3208	2024-11-06T14:30:14-08:00
📊 Macroeconomic Indicators Update (6/11/2024): 🇹🇳 Inflation Ra...	📊 Macroeconomic Indicators Update (6/11/2024):🇹🇳 Inflation Rate y/y: 6.7% ➡️ 6.7%🇵🇭 Unemployment Rate: 4.0% ⬇️ 3.7%🇻🇳 Inflation Rate y/y: 2.63% ⬆️ 2.89%🇹🇭 Inflation Rate y/y: 0.61% ⬆️ 0.83%🇲🇾 Interest Rate: 3.0 ➡️ 3.0🇹🇼 Inflation Rate y/y: 1.82% ⬇️ 1.69%🇵🇱 Interest Rate: 5.75 ➡️ 5.75🇧🇷 Interest Rate: 10.75 ⬆️ 11.25📝 Myfxbook, Tradays🗺 @PoliticsGR	https://t.me/PoliticsGR/3207	2024-11-06T14:30:06-08:00
🇺🇸 Kamala Harris told supporters that -we must accept the resul...	🇺🇸 Kamala Harris told supporters that -we must accept the result-.She went on to congratulate Trump for his victory.📝 Sky News🗺 @PoliticsGR	https://t.me/PoliticsGR/3206	2024-11-06T14:28:46-08:00
🖼 🇺🇸 Current summary of the results: 💙 Democrats: 223 elector...	🇺🇸 Current summary of the results:💙 Democrats: 223 electoral votes, 42 Senate seats, 181 House seats❤️ Republicans: 279 electoral votes, 52 Senate seats, 203 House seats📝 Reuters🗺 @PoliticsGR	https://t.me/PoliticsGR/3203	2024-11-06T09:10:06-08:00
🎬🖼 🇵🇸🇮🇱 An attack occured near Shiloh, a settlement in the ...	🇵🇸🇮🇱 An attack occured near Shiloh, a settlement in the West Bank. The attacker crashed his car into a bus stop and got out with a knife, then got neutralised by a local resident.According to Israeli media, at least 2 settlers were lightly injured, while others were treated for anxiety.📝 Times of Israel🗺 @PoliticsGR	https://t.me/PoliticsGR/3201	2024-11-06T09:00:05-08:00
🔁 🇺🇸 - A study by the Kuwaiti newspaper Aletihad News Center s...	Forwarded From Global Intel Watch (Dina)🇺🇸 - A study by the Kuwaiti newspaper Aletihad News Center suggests that Arab Americans largely supported Trump, while Jewish Americans tended to vote for Harris.It should also be added that most Arab Americans are Christian.	https://t.me/PoliticsGR/3200	2024-11-06T08:57:06-08:00
🔁🖼 🇺🇸🇮🇱 -Congratulations Trump, Make Israel Great!- — Billb...	Forwarded From TabZ - Alternative Media🇺🇸🇮🇱 -Congratulations Trump, Make Israel Great!-— Billboard celebrating Trump's victory in IsraelFollow me on X | Subscribe to this channel @tabzlive ☑️	https://t.me/PoliticsGR/3199	2024-11-06T08:55:05-08:00
🇺🇸🇬🇷 Greek PM Kyriakos Mitsotakis congratulated Trump on his ...	🇺🇸🇬🇷 Greek PM Kyriakos Mitsotakis congratulated Trump on his electoral victory.📝 Reuters🗺 @PoliticsGR	https://t.me/PoliticsGR/3198	2024-11-06T02:45:55-08:00
🖼 🇺🇸 The victory is confirmed by AP. 📝 AP News 🗺 @PoliticsGR	🇺🇸 The victory is confirmed by AP.📝 AP News🗺 @PoliticsGR	https://t.me/PoliticsGR/3196	2024-11-06T02:40:21-08:00
🖼 🇺🇸 Current electoral map. 📝 Reuters 🗺 @PoliticsGR	🇺🇸 Current electoral map.📝 Reuters🗺 @PoliticsGR	https://t.me/PoliticsGR/3193	2024-11-06T02:37:06-08:00
🇺🇸 Alaska is called, Trump has 55.8% with 69% of the votes coun...	🇺🇸 Alaska is called, Trump has 55.8% with 69% of the votes counted.📝 Reuters🗺 @PoliticsGR	https://t.me/PoliticsGR/3192	2024-11-06T02:35:38-08:00
🇺🇸 Donald Trump has won the state of Wisconsin! He now has 276 ...	🇺🇸 Donald Trump has won the state of Wisconsin!He now has 276 electoral votes.📝 Reuters🗺 @PoliticsGR	https://t.me/PoliticsGR/3191	2024-11-06T02:33:06-08:00
🎬 🇱🇧🇮🇱 More footage in the vicinity of the airport. 🗺 @Poli...	🇱🇧🇮🇱 More footage in the vicinity of the airport.🗺 @PoliticsGR	https://t.me/PoliticsGR/3190	2024-11-06T01:41:46-08:00
🔁🎬 🇮🇱🇱🇧🚨 Iron Dome intercepted more rockets fired from Leb...	Forwarded From TabZ - Alternative Media🇮🇱🇱🇧🚨 Iron Dome intercepted more rockets fired from Lebanon over Central Israel!Follow me on X | Subscribe to this channel @tabzlive ☑️	https://t.me/PoliticsGR/3189	2024-11-06T01:38:31-08:00
🔁🖼 🇮🇱❌🇱🇧 — A rocket fell near Ben Gorioun airport in Tel Av...	Forwarded From Geopolitics Watch (XLevant)🇮🇱❌🇱🇧 — A rocket fell near Ben Gorioun airport in Tel Aviv	https://t.me/PoliticsGR/3188	2024-11-06T01:38:20-08:00
🔁🖼 🇮🇱❌🇱🇧❗️ — Sirens in Haifa and Gush Dan	Forwarded From Geopolitics Watch (XLevant)🇮🇱❌🇱🇧❗️ — Sirens in Haifa and Gush Dan	https://t.me/PoliticsGR/3187	2024-11-06T01:30:28-08:00
🖼 🇱🇧🇮🇱🇺🇸 Hezbollah strikes Trump Heights in the Golan regi...	🇱🇧🇮🇱🇺🇸 Hezbollah strikes Trump Heights in the Golan region.🗺 @PoliticsGR	https://t.me/PoliticsGR/3186	2024-11-06T01:30:06-08:00
🖼 🇺🇸 Bitcoin has risen over 6% following Trump’s victory. 🗺 @...	🇺🇸 Bitcoin has risen over 6% following Trump’s victory.🗺 @PoliticsGR	https://t.me/PoliticsGR/3185	2024-11-06T01:10:11-08:00
🇺🇸🇸🇻🇭🇺🇮🇱🇫🇷 Salvadoran president Nayib Bukele, Hungarian...	🇺🇸🇸🇻🇭🇺🇮🇱🇫🇷 Salvadoran president Nayib Bukele, Hungarian PM Viktor Orbán, Israeli PM Benjamin Netanyahu, and French president Emmanuel Macron are among the leaders who congratulated Trump so far.📝 Reuters🗺 @PoliticsGR	https://t.me/PoliticsGR/3184	2024-11-06T00:05:38-08:00
🇺🇸 Kamala Harris has won the state of New Jersey! 📝 Reuters 🗺...	🇺🇸 Kamala Harris has won the state of New Jersey!📝 Reuters🗺 @PoliticsGR	https://t.me/PoliticsGR/3183	2024-11-05T23:55:37-08:00
🔁🎬 🇺🇸⚡️ -I THINK THAT WE JUST WITNESSED THE GREATEST POLITICA...	Forwarded From TabZ - Alternative Media🇺🇸⚡️ -I THINK THAT WE JUST WITNESSED THE GREATEST POLITICAL COMEBACK IN AMERICAN HISTORY!- — VP Elect JD VanceFollow me on X | Subscribe to this channel @tabzlive ☑️	https://t.me/PoliticsGR/3182	2024-11-05T23:55:06-08:00
🇺🇸 Kamala Harris has won the state of Minnesota! 📝 Reuters 🗺 ...	🇺🇸 Kamala Harris has won the state of Minnesota!📝 Reuters🗺 @PoliticsGR	https://t.me/PoliticsGR/3181	2024-11-05T23:52:37-08:00
🖼 🇺🇸 Current situation in Michigan and Wisconsin. 📝 Reuters �...	🇺🇸 Current situation in Michigan and Wisconsin.📝 Reuters🗺 @PoliticsGR	https://t.me/PoliticsGR/3179	2024-11-05T23:40:51-08:00
🇺🇸 Only 4 electoral votes remain for Trump to be elected presid...	🇺🇸 Only 4 electoral votes remain for Trump to be elected president.📝 Reuters🗺 @PoliticsGR	https://t.me/PoliticsGR/3178	2024-11-05T23:21:28-08:00
🇺🇸 Donald Trump has won the swing state of Pennsylvania! 📝 Reu...	🇺🇸 Donald Trump has won the swing state of Pennsylvania!📝 Reuters🗺 @PoliticsGR	https://t.me/PoliticsGR/3177	2024-11-05T23:08:46-08:00
🇺🇸 Kamala Harris has won the state of Connecticut! 📝 Reuters �...	🇺🇸 Kamala Harris has won the state of Connecticut!📝 Reuters🗺 @PoliticsGR	https://t.me/PoliticsGR/3176	2024-11-05T22:49:05-08:00
🖼 🇺🇸 Current summary of the results: 💙 Harris: 214 electoral ...	🇺🇸 Current summary of the results:💙 Harris: 214 electoral votes❤️ Trump: 247 electoral votes📝 AP News🗺 @PoliticsGR	https://t.me/PoliticsGR/3175	2024-11-05T22:40:53-08:00
🇺🇸 Kamala Harris has won the state of New Mexico! 📝 Reuters 🗺...	🇺🇸 Kamala Harris has won the state of New Mexico!📝 Reuters🗺 @PoliticsGR	https://t.me/PoliticsGR/3174	2024-11-05T21:58:55-08:00
🇺🇸 Donald Trump has won the swing state of Georgia, flipping th...	🇺🇸 Donald Trump has won the swing state of Georgia, flipping the seat!📝 Reuters🗺 @PoliticsGR	https://t.me/PoliticsGR/3173	2024-11-05T21:38:13-08:00
🇺🇸 Kamala Harris has won the state of Virginia! 📝 Reuters 🗺 @...	🇺🇸 Kamala Harris has won the state of Virginia!📝 Reuters🗺 @PoliticsGR	https://t.me/PoliticsGR/3172	2024-11-05T21:14:00-08:00
↩️🖼 🇺🇸 The New York Times election trackers have shifted even ...	PoliticsGR - Geopolitics, Intel, News, Statistics: 🇺🇸 The New York Times election trackers are shifting further in favor of former President Donald J. Trump, now projecting him with a 66% chance of winning the presidency. 📝 NYT 🗺 @PoliticsGR 🇺🇸 The New York Times election trackers have shifted even further in favor of former President Trump, now projecting a tremendous 90% chance of winning the election.📝 NYT🗺 @PoliticsGR	https://t.me/PoliticsGR/3171	2024-11-05T21:13:04-08:00
🇺🇸 Kamala Harris has won the state of Hawaii! 📝 Reuters 🗺 @Po...	🇺🇸 Kamala Harris has won the state of Hawaii!📝 Reuters🗺 @PoliticsGR	https://t.me/PoliticsGR/3170	2024-11-05T21:02:54-08:00
🇺🇸 Donald Trump has won the state of Nebraska! 📝 Reuters 🗺 @P...	🇺🇸 Donald Trump has won the state of Nebraska!📝 Reuters🗺 @PoliticsGR	https://t.me/PoliticsGR/3169	2024-11-05T20:49:30-08:00
↩️ 🇺🇸 Donald Trump has just won the swing state of North Caroli...	PoliticsGR - Geopolitics, Intel, News, Statistics: 🇺🇸 Donald Trump is projected to win Swing State North Carolina! This is his first win in a swing state at this election. 📝 Decision Desk HQ 🗺 @PoliticsGR 🇺🇸 Donald Trump has just won the swing state of North Carolina!📝 Reuters🗺 @PoliticsGR	https://t.me/PoliticsGR/3168	2024-11-05T20:44:17-08:00
🇺🇸 Kamala Harris has won the state of Washington! 📝 Reuters 🗺...	🇺🇸 Kamala Harris has won the state of Washington!📝 Reuters🗺 @PoliticsGR	https://t.me/PoliticsGR/3167	2024-11-05T20:25:38-08:00
🇺🇸 Kamala Harris has won the state of Oregon! 📝 Reuters 🗺 @Po...	🇺🇸 Kamala Harris has won the state of Oregon!📝 Reuters🗺 @PoliticsGR	https://t.me/PoliticsGR/3166	2024-11-05T20:08:15-08:00
🇺🇸 Donald Trump has won the state of Idaho! 📝 Reuters 🗺 @Poli...	🇺🇸 Donald Trump has won the state of Idaho!📝 Reuters🗺 @PoliticsGR	https://t.me/PoliticsGR/3165	2024-11-05T20:02:20-08:00
🇺🇸 Kamala Harris has won California! 📝 Reuters 🗺 @PoliticsGR	🇺🇸 Kamala Harris has won California!📝 Reuters🗺 @PoliticsGR	https://t.me/PoliticsGR/3164	2024-11-05T20:01:46-08:00
🇺🇸 Donald Trump has been projected to win Georgia! 📝 Decision ...	🇺🇸 Donald Trump has been projected to win Georgia!📝 Decision Desk HQ🗺 @PoliticsGR	https://t.me/PoliticsGR/3163	2024-11-05T19:46:13-08:00
🇺🇸 Donald Trump has secured the states of Iowa and Kansas. 📝 R...	🇺🇸 Donald Trump has secured the states of Iowa and Kansas.📝 Reuters🗺 @PoliticsGR	https://t.me/PoliticsGR/3162	2024-11-05T19:40:14-08:00
🇺🇸 The states of Utah and Montana have been projected for forme...	🇺🇸 The states of Utah and Montana have been projected for former President Donald J. Trump.📝 AP🗺 @PoliticsGR	https://t.me/PoliticsGR/3161	2024-11-05T19:11:17-08:00
🇺🇸 Vice President Kamala Harris has won New Hampshire! 📝 Decis...	🇺🇸 Vice President Kamala Harris has won New Hampshire!📝 Decision Desk HQ🗺 @PoliticsGR	https://t.me/PoliticsGR/3160	2024-11-05T19:11:05-08:00
🖼 🇺🇸 Donald Trump is projected to win Swing State North Caroli...	🇺🇸 Donald Trump is projected to win Swing State North Carolina!This is his first win in a swing state at this election.📝 Decision Desk HQ🗺 @PoliticsGR	https://t.me/PoliticsGR/3159	2024-11-05T18:34:04-08:00
🖼 🇺🇸 The New York Times election trackers are shifting further...	🇺🇸 The New York Times election trackers are shifting further in favor of former President Donald J. Trump, now projecting him with a 66% chance of winning the presidency.📝 NYT🗺 @PoliticsGR	https://t.me/PoliticsGR/3158	2024-11-05T18:30:22-08:00
🇺🇸 Donald Trump has won the State of Ohio! 📝 Decision Desk HQ ...	🇺🇸 Donald Trump has won the State of Ohio!📝 Decision Desk HQ🗺 @PoliticsGR	https://t.me/PoliticsGR/3157	2024-11-05T18:29:30-08:00
🖼 🇺🇸 Donald Trump is currently leading as the results are 194-...	🇺🇸 Donald Trump is currently leading as the results are 194-95 between the two candidates.📝 Decision Desk HQ🗺 @PoliticsGR	https://t.me/PoliticsGR/3156	2024-11-05T18:17:47-08:00
🇺🇸 Vice President Kamala Harris has secured the States of New Y...	🇺🇸 Vice President Kamala Harris has secured the States of New York, Delaware, and Colorado.📝 AP🗺 @PoliticsGR	https://t.me/PoliticsGR/3155	2024-11-05T18:16:02-08:00
↩️ 🇺🇸 Donald Trump has secured the States of North Dakota, Sout...	PoliticsGR - Geopolitics, Intel, News, Statistics: 🇺🇸 Decision Desk HQ has projected Donald Trump won Texas! 📝 Decision Desk HQ 🗺 @PoliticsGR 🇺🇸 Donald Trump has secured the States of North Dakota, South Dakota, Louisiana, Nebraska, Texas, and Wyoming.📝 AP🗺 @PoliticsGR	https://t.me/PoliticsGR/3154	2024-11-05T18:15:35-08:00
🖼 🇺🇸 Decision Desk HQ has projected Donald Trump won Texas! 📝...	🇺🇸 Decision Desk HQ has projected Donald Trump won Texas!📝 Decision Desk HQ🗺 @PoliticsGR	https://t.me/PoliticsGR/3153	2024-11-05T18:14:09-08:00
🖼 🇺🇸 So far, these are the decided states: 💙 Harris: Connecti...	🇺🇸 So far, these are the decided states:💙 Harris: Connecticut, Maryland, Massachusetts, Rhode Island, Vermont❤️ Trump: Alabama, Florida, Indiana, Kentucky, Mississippi, Oklahoma, South Carolina, Tennessee and West Virginia.📝 AP News🗺 @PoliticsGR	https://t.me/PoliticsGR/3152	2024-11-05T17:15:24-08:00
🇺🇸 Two election workers in southern Missouri died when their ca...	🇺🇸 Two election workers in southern Missouri died when their cars were swept away by a fast-flooding creek.📝 AP News🗺 @PoliticsGR	https://t.me/PoliticsGR/3151	2024-11-05T17:06:54-08:00
🖼 🇺🇸 Florida has been called for Trump. 📝 AP News 🗺 @Politic...	🇺🇸 Florida has been called for Trump.📝 AP News🗺 @PoliticsGR	https://t.me/PoliticsGR/3150	2024-11-05T17:05:06-08:00
🖼 🇺🇸 Harris has a lead in Ohio, as urban centres are counting ...	🇺🇸 Harris has a lead in Ohio, as urban centres are counting faster.📝 AP News🗺 @PoliticsGR	https://t.me/PoliticsGR/3149	2024-11-05T17:02:06-08:00
🇺🇸 Polls have now closed in Alabama, Connecticut, Delaware, Flo...	🇺🇸 Polls have now closed in Alabama, Connecticut, Delaware, Florida, Illinois, Maine, Maryland, Massachusetts, Mississippi, Missouri, New Hampshire, New Jersey, Oklahoma, Pennsylvania, Rhode Island, Tennessee and Washington D.C.📝 AP News🗺 @PoliticsGR	https://t.me/PoliticsGR/3148	2024-11-05T17:00:06-08:00
↩️ 🇺🇸 The GOP has now gained 16 seats in Florida. 📝 AP News 🗺...	PoliticsGR - Geopolitics, Intel, News, Statistics: 🇺🇸 So far, 21 House races have been called: ❤️ 14 seats went to Republicans (11 in Florida, 2 in Kentucky, 1 in Indiana). 💙 7 seats went to Democrats (all 7 in Florida). 📝 AP News 🗺 @PoliticsGR 🇺🇸 The GOP has now gained 16 seats in Florida.📝 AP News🗺 @PoliticsGR	https://t.me/PoliticsGR/3147	2024-11-05T16:54:02-08:00
🖼 🇺🇸 Trump has almost gotten a 10% lead in Florida. Some bellw...	🇺🇸 Trump has almost gotten a 10% lead in Florida.Some bellwether counties have been won. 📝 AP News🗺 @PoliticsGR	https://t.me/PoliticsGR/3146	2024-11-05T16:52:15-08:00
🇺🇸 So far, 21 House races have been called: ❤️ 14 seats went to...	🇺🇸 So far, 21 House races have been called:❤️ 14 seats went to Republicans (11 in Florida, 2 in Kentucky, 1 in Indiana).💙 7 seats went to Democrats (all 7 in Florida).📝 AP News🗺 @PoliticsGR	https://t.me/PoliticsGR/3145	2024-11-05T16:40:06-08:00
